basari_sirasi,ayt_edebiyat,ayt_cografya1,toplam_net
256174.0,12.9,1.8,14.7
236894.0,14.1,4.6,18.7
232478.0,14.2,3.6,17.8
256348.0,13.1,3.2,16.3
277350.0,7.7,2.6,10.3
196632.0,14.3,3.1,17.400000000000002
256778.0,14.9,2.7,17.6
292332.0,13.5,4.4,17.9
209922.0,14.0,3.6,17.6
257206.0,14.2,2.7,16.9
310132.0,13.1,4.3,17.4
254682.0,14.7,3.7,18.4
257657.0,13.2,2.3,15.5
262110.0,11.2,4.2,15.4
276732.0,14.2,4.0,18.2
257796.0,15.0,3.4,18.4
296432.0,13.6,3.7,17.3
289896.0,14.6,3.7,18.3
257853.0,15.2,2.5,17.7
280594.0,14.0,4.0,18.0
236515.0,13.3,3.6,16.900000000000002
258170.0,11.1,2.4,13.5
285499.0,12.7,4.7,17.4
224029.0,15.5,3.8,19.3
258804.0,14.2,1.7,15.9
290240.0,13.3,4.1,17.4
306891.0,12.2,3.9,16.099999999999998
258914.0,14.8,2.3,17.1
239778.0,16.6,3.7,20.3
258920.0,14.4,2.9,17.3
254536.0,15.5,3.8,19.3
245177.0,12.6,3.2,15.8
258972.0,12.0,2.4,14.4
299372.0,14.3,5.0,19.3
118295.0,9.2,4.8,14.0
258983.0,14.4,5.4,19.8
437686.0,11.0,4.8,15.8
205432.0,16.0,3.6,19.6
259024.0,13.5,3.0,16.5
273666.0,14.5,4.4,18.9
226640.0,16.1,3.6,19.700000000000003
259367.0,17.0,2.8,19.8
253720.0,15.1,3.6,18.7
257716.0,15.3,3.6,18.9
260293.0,13.9,3.0,16.9
287451.0,14.7,4.3,19.0
227799.0,15.5,3.6,19.1
260503.0,14.2,2.4,16.599999999999998
288071.0,12.6,4.5,17.1
251517.0,14.6,3.1,17.7
260994.0,13.8,3.2,17.0
320810.0,12.8,3.7,16.5
249111.0,16.4,3.4,19.8
261446.0,16.6,3.1,19.700000000000003
213906.0,13.0,2.7,15.7
261448.0,11.9,3.1,15.0
277477.0,14.0,4.8,18.8
233578.0,15.8,3.8,19.6
261742.0,14.9,2.5,17.4
286600.0,13.4,4.5,17.9
224589.0,15.2,3.5,18.7
261922.0,13.7,3.0,16.7
295745.0,13.7,4.4,18.1
228950.0,15.2,3.4,18.6
262129.0,12.5,0.4,12.9
262470.0,13.4,4.9,18.3
249639.0,12.5,3.9,16.4
263213.0,12.3,2.6,14.9
308456.0,10.7,4.3,15.0
238853.0,16.1,3.6,19.700000000000003
263273.0,15.5,2.7,18.2
352156.0,14.4,4.4,18.8
319146.0,14.5,3.5,18.0
263397.0,13.7,2.2,15.9
248790.0,14.3,4.2,18.5
220719.0,15.8,3.8,19.6
263672.0,14.1,2.6,16.7
330326.0,14.1,4.0,18.1
242510.0,13.3,3.2,16.5
264411.0,13.7,3.3,17.0
274648.0,14.1,3.9,18.0
300423.0,14.0,3.2,17.2
264690.0,14.1,2.6,16.7
329613.0,13.8,4.0,17.8
261552.0,13.2,3.4,16.599999999999998
265014.0,16.3,3.6,19.9
299484.0,16.0,3.9,19.9
225618.0,13.7,3.3,17.0
265044.0,11.9,2.5,14.4
290816.0,11.4,4.2,15.6
209505.0,16.0,3.9,19.9
265137.0,15.5,2.8,18.3
239709.0,17.5,4.2,21.7
213966.0,16.1,3.6,19.700000000000003
265310.0,16.4,3.2,19.6
314216.0,13.9,4.7,18.6
233811.0,16.9,3.8,20.7
265331.0,15.2,3.0,18.2
239694.0,15.5,4.2,19.7
238750.0,17.1,4.4,21.5
265334.0,13.8,3.4,17.2
291014.0,13.0,4.3,17.3
226732.0,16.2,3.6,19.8
265633.0,13.7,2.9,16.599999999999998
289274.0,14.0,4.3,18.3
294551.0,14.7,3.4,18.1
266932.0,13.4,2.8,16.2
216483.0,13.1,2.6,15.7
267069.0,16.1,2.7,18.8
298291.0,12.6,4.7,17.3
257178.0,16.0,3.8,19.8
267358.0,16.3,2.9,19.2
297585.0,12.0,4.9,16.9
216958.0,13.6,3.6,17.2
267375.0,12.0,2.6,14.6
296642.0,12.3,4.4,16.700000000000003
240186.0,15.3,3.5,18.8
267465.0,14.9,2.9,17.8
273740.0,14.8,3.9,18.7
259143.0,14.3,3.4,17.7
267523.0,14.2,2.9,17.099999999999998
254374.0,13.3,4.1,17.4
205954.0,15.8,2.8,18.6
267762.0,11.9,1.9,13.8
276126.0,10.9,3.7,14.6
260343.0,14.7,3.4,18.1
267933.0,14.3,3.0,17.3
287419.0,14.2,4.6,18.8
226428.0,17.1,4.2,21.3
268427.0,13.8,1.7,15.5
223286.0,14.7,5.5,20.2
252972.0,11.0,3.5,14.5
269129.0,4.0,0.0,4.0
584299.0,4.0,3.3,7.3
231859.0,15.6,4.0,19.6
269545.0,13.7,2.3,16.0
225685.0,14.3,3.6,17.900000000000002
269727.0,12.5,2.8,15.3
234963.0,11.9,3.9,15.8
267613.0,14.2,3.5,17.7
269764.0,13.8,3.1,16.900000000000002
289128.0,14.3,4.7,19.0
251076.0,14.8,3.7,18.5
270181.0,12.9,2.5,15.4
267523.0,13.7,4.5,18.2
244039.0,15.6,3.6,19.2
270388.0,13.5,3.6,17.1
298140.0,9.7,3.0,12.7
228722.0,15.6,3.6,19.2
270478.0,12.9,2.6,15.5
269320.0,15.4,3.8,19.2
237701.0,14.4,3.8,18.2
270723.0,14.2,2.6,16.8
264768.0,16.4,4.2,20.6
270271.0,15.7,3.2,18.9
270915.0,15.6,3.0,18.6
260148.0,15.7,4.2,19.9
256051.0,15.3,3.1,18.4
271110.0,12.5,3.0,15.5
296356.0,12.4,4.3,16.7
209733.0,15.1,3.4,18.5
271959.0,13.3,2.7,16.0
313058.0,12.5,4.2,16.7
235229.0,12.1,3.4,15.5
272019.0,14.3,2.9,17.2
283498.0,14.4,3.3,17.7
230488.0,16.1,3.7,19.8
272189.0,15.1,3.1,18.2
229567.0,14.6,3.4,18.0
272378.0,14.4,2.1,16.5
245658.0,13.6,3.4,17.0
272529.0,15.9,2.4,18.3
295254.0,13.1,4.3,17.4
227839.0,15.5,3.6,19.1
272681.0,13.8,2.6,16.400000000000002
312133.0,13.4,4.3,17.7
270843.0,15.5,3.3,18.8
273473.0,14.3,2.6,16.900000000000002
268032.0,15.2,4.1,19.3
323324.0,15.6,3.4,19.0
274350.0,15.1,2.9,18.0
251194.0,12.8,3.2,16.0
274537.0,17.3,2.7,20.0
217862.0,14.9,2.9,17.8
261358.0,15.7,3.4,19.1
274613.0,12.3,1.7,14.0
320929.0,11.4,4.7,16.1
234119.0,15.4,3.9,19.3
274731.0,14.0,3.1,17.1
318467.0,13.6,4.4,18.0
271052.0,13.6,3.3,16.9
274841.0,11.6,2.7,14.3
295937.0,13.7,4.8,18.5
262170.0,15.2,3.3,18.5
274935.0,13.6,3.9,17.5
274143.0,11.7,3.6,15.3
271599.0,11.9,3.5,15.4
274994.0,10.7,2.4,13.1
283031.0,13.7,4.9,18.6
248439.0,17.5,3.4,20.9
275086.0,16.1,2.5,18.6
283249.0,15.5,3.9,19.4
247236.0,16.7,4.0,20.7
275574.0,16.4,3.0,19.4
221843.0,17.1,2.8,19.9
276151.0,15.3,2.9,18.2
234201.0,17.4,4.9,22.3
261293.0,17.1,3.8,20.9
277133.0,17.2,3.6,20.8
283722.0,15.8,4.3,20.1
241200.0,15.1,3.9,19.0
277994.0,15.8,3.2,19.0
288083.0,14.1,4.3,18.4
264022.0,16.4,3.6,20.0
278050.0,15.3,2.8,18.1
247325.0,15.4,3.3,18.7
278259.0,13.5,2.8,16.3
321045.0,13.7,4.3,18.0
236815.0,14.9,3.4,18.3
278873.0,13.3,2.6,15.9
307732.0,14.0,4.4,18.4
243554.0,15.4,3.6,19.0
266145.0,15.4,3.8,19.2
279460.0,14.4,2.6,17.0
347049.0,13.0,4.4,17.4
258785.0,15.9,3.6,19.5
279653.0,12.4,2.5,14.9
236168.0,11.0,4.1,15.1
219823.0,16.0,3.7,19.7
279847.0,13.5,2.5,16.0
293584.0,13.8,4.4,18.200000000000003
257440.0,17.0,3.7,20.7
280385.0,15.4,3.1,18.5
280832.0,14.8,3.6,18.4
299273.0,14.7,3.5,18.2
280609.0,14.1,3.0,17.1
261399.0,14.2,4.2,18.4
241292.0,15.3,3.6,18.9
280876.0,14.7,2.3,17.0
296399.0,11.2,4.3,15.5
285406.0,14.8,3.9,18.7
280909.0,13.8,2.7,16.5
356384.0,13.6,4.0,17.6
201728.0,18.3,2.9,21.2
281470.0,16.3,2.7,19.0
328771.0,12.9,3.8,16.7
264009.0,14.4,4.3,18.7
282825.0,12.7,2.6,15.3
337647.0,12.3,3.4,15.7
281093.0,15.3,3.6,18.9
284385.0,13.5,2.6,16.1
298953.0,14.5,3.9,18.4
240683.0,9.6,2.6,12.2
284545.0,15.6,3.4,19.0
260013.0,15.6,3.1,18.7
284575.0,13.2,3.0,16.2
249499.0,14.1,4.0,18.1
232545.0,16.8,3.6,20.4
284962.0,14.4,3.0,17.4
354456.0,12.1,3.8,15.9
212535.0,15.9,4.4,20.3
284992.0,14.4,3.8,18.2
311432.0,11.5,4.2,15.7
261053.0,14.3,3.3,17.6
284994.0,13.5,2.7,16.2
316547.0,13.0,4.1,17.1
279076.0,15.4,3.4,18.8
285389.0,14.3,2.6,16.900000000000002
351697.0,12.3,4.5,16.8
252725.0,12.2,3.3,15.5
285723.0,11.0,2.3,13.3
311440.0,12.0,4.8,16.8
265078.0,15.4,3.6,19.0
286003.0,14.1,2.9,17.0
313200.0,14.5,4.3,18.8
1299318.0,9.6,3.4,13.0
286624.0,7.8,2.1,9.9
398940.0,7.6,4.1,11.7
240464.0,16.8,3.7,20.5
287423.0,12.4,2.7,15.1
259551.0,16.4,3.7,20.1
287810.0,15.6,2.9,18.5
297968.0,14.5,4.1,18.6
322065.0,15.1,3.3,18.4
287994.0,13.8,2.7,16.5
277140.0,14.7,4.3,19.0
270591.0,13.9,3.9,17.8
288027.0,12.6,3.5,16.1
320271.0,15.4,3.3,18.7
263795.0,14.0,3.7,17.7
288073.0,12.6,2.2,14.8
314745.0,12.5,3.9,16.4
236979.0,15.3,3.5,18.8
288529.0,13.5,2.7,16.2
332934.0,12.6,4.4,17.0
267457.0,14.5,3.6,18.1
288650.0,14.0,3.4,17.4
322028.0,14.1,4.4,18.5
255979.0,13.2,2.2,15.4
289362.0,14.8,2.1,16.900000000000002
250928.0,14.4,3.6,18.0
289852.0,13.9,2.7,16.6
263814.0,14.9,4.3,19.2
282224.0,13.5,3.2,16.7
290068.0,12.3,2.8,15.1
293832.0,13.7,4.5,18.2
257972.0,14.9,3.5,18.4
290168.0,14.1,2.8,16.9
285291.0,14.3,4.2,18.5
358361.0,12.4,3.3,15.7
290379.0,11.4,2.9,14.3
287288.0,16.2,3.6,19.8
290465.0,13.5,2.7,16.2
317565.0,13.9,4.3,18.2
247859.0,15.0,3.7,18.7
290644.0,12.3,2.5,14.8
333205.0,13.3,4.3,17.6
246108.0,14.8,3.2,18.0
290753.0,10.8,2.1,12.9
305268.0,13.5,4.1,17.6
214482.0,13.3,3.1,16.400000000000002
291021.0,15.5,2.3,17.8
376867.0,12.9,4.2,17.1
255002.0,14.8,3.6,18.4
291698.0,13.9,1.7,15.6
280512.0,15.6,3.8,19.4
260055.0,13.5,2.9,16.4
292043.0,13.7,2.6,16.3
286048.0,13.9,4.1,18.0
235215.0,16.2,3.6,19.8
292478.0,14.6,2.8,17.4
359653.0,13.3,4.5,17.8
267291.0,16.6,3.4,20.0
292570.0,13.8,3.1,16.900000000000002
261662.0,14.8,4.2,19.0
254629.0,16.3,3.6,19.9
293273.0,15.8,3.4,19.2
265236.0,16.8,4.3,21.1
232096.0,15.2,3.5,18.7
293818.0,14.2,3.1,17.3
379934.0,13.4,4.5,17.9
268102.0,16.2,4.0,20.2
294001.0,12.8,1.9,14.7
252528.0,12.5,3.5,16.0
294348.0,16.2,3.8,20.0
278442.0,15.3,4.6,19.9
264387.0,15.2,3.7,18.9
294715.0,13.4,2.5,15.9
321843.0,12.2,4.6,16.799999999999997
246969.0,12.8,3.3,16.1
294803.0,12.5,2.6,15.1
352541.0,11.8,4.6,16.4
256371.0,17.6,3.4,21.0
295428.0,17.0,3.0,20.0
285075.0,14.7,3.4,18.1
268665.0,15.5,4.0,19.5
296021.0,15.5,3.4,18.9
286445.0,13.8,4.3,18.1
293169.0,16.0,3.3,19.3
297659.0,15.3,3.1,18.4
260421.0,15.5,4.0,19.5
291134.0,17.8,2.9,20.7
297992.0,12.8,1.9,14.7
298984.0,14.7,3.7,18.4
298115.0,15.3,2.6,17.900000000000002
251545.0,15.1,3.1,18.2
298483.0,12.7,2.4,15.1
845867.0,8.7,3.5,12.2
299121.0,13.6,2.9,16.5
482439.0,10.4,4.1,14.5
246573.0,12.9,3.0,15.9
299468.0,15.1,3.1,18.2
285632.0,14.9,3.7,18.6
262563.0,17.0,4.6,21.6
299641.0,16.7,2.8,19.5
288939.0,13.3,3.4,16.7
286554.0,13.6,3.5,17.1
300837.0,12.7,3.0,15.7
322410.0,13.1,4.4,17.5
255786.0,14.4,3.6,18.0
300885.0,11.8,2.3,14.1
322958.0,14.6,3.9,18.5
279960.0,16.4,3.5,19.9
301462.0,14.1,2.8,16.9
294884.0,16.6,3.3,19.9
302023.0,14.6,2.6,17.2
308431.0,15.6,3.7,19.3
281996.0,14.5,3.2,17.7
302057.0,14.0,2.8,16.8
311520.0,14.6,4.0,18.6
330579.0,14.7,3.5,18.2
302435.0,13.9,2.3,16.2
277492.0,14.3,3.8,18.1
260279.0,16.2,3.9,20.1
303050.0,14.1,3.3,17.4
105477.0,15.8,5.2,21.0
251778.0,14.6,3.1,17.7
303158.0,13.1,2.7,15.8
334556.0,12.9,4.2,17.1
343123.0,13.7,3.4,17.099999999999998
303448.0,12.7,2.7,15.4
309718.0,13.6,4.3,17.9
274303.0,16.0,3.2,19.2
304439.0,14.4,2.6,17.0
376382.0,14.4,4.1,18.5
267226.0,14.9,4.1,19.0
304460.0,13.0,2.8,15.8
372890.0,11.3,4.5,15.8
325943.0,15.6,3.4,19.0
304788.0,15.1,2.4,17.5
265763.0,14.8,2.7,17.5
305149.0,15.0,3.2,18.2
319818.0,15.4,3.2,18.6
307993.0,12.0,3.2,15.2
305213.0,14.3,2.8,17.1
284597.0,14.1,3.4,17.5
305887.0,12.5,2.7,15.2
316450.0,14.5,4.2,18.7
271163.0,14.6,3.4,18.0
305934.0,13.4,2.7,16.1
307362.0,15.0,4.2,19.2
214930.0,14.3,2.9,17.2
306691.0,12.3,3.4,15.7
258082.0,15.2,3.6,18.8
307442.0,13.4,3.4,16.8
360498.0,12.5,4.1,16.6
284697.0,15.4,3.3,18.7
307586.0,14.4,2.0,16.4
302150.0,14.6,4.2,18.8
272818.0,11.6,3.5,15.1
307589.0,10.7,2.8,13.5
310192.0,12.3,5.1,17.4
241295.0,17.1,2.6,19.700000000000003
308597.0,13.4,2.9,16.3
327841.0,14.8,4.3,19.1
297760.0,15.9,3.6,19.5
308821.0,14.3,2.9,17.2
310621.0,15.2,3.9,19.1
273711.0,14.7,3.5,18.2
309381.0,13.1,2.5,15.6
346939.0,12.1,4.1,16.2
299463.0,15.8,3.6,19.4
309655.0,14.8,3.1,17.900000000000002
312588.0,14.8,3.6,18.4
297974.0,16.8,3.7,20.5
310434.0,12.1,2.3,14.4
312484.0,14.0,4.7,18.7
319151.0,15.4,3.5,18.9
310478.0,15.4,2.9,18.3
313060.0,14.9,4.0,18.9
262879.0,15.1,3.6,18.7
310600.0,13.5,2.7,16.2
348102.0,12.3,4.4,16.700000000000003
306572.0,14.0,3.5,17.5
310894.0,14.4,2.5,16.9
334376.0,11.4,5.3,16.7
275015.0,15.5,3.4,18.9
310946.0,14.4,2.7,17.1
311626.0,14.4,3.9,18.3
270747.0,11.1,3.4,14.5
311181.0,9.8,2.2,12.0
305322.0,9.8,3.7,13.5
286415.0,14.2,3.4,17.599999999999998
311624.0,12.7,2.2,14.9
341669.0,13.4,4.6,18.0
291792.0,14.9,3.2,18.1
311840.0,12.8,4.6,17.4
336694.0,13.7,3.8,17.5
293608.0,16.1,3.2,19.3
312233.0,14.2,2.8,17.0
221055.0,14.3,4.2,18.5
237906.0,15.4,3.4,18.8
312234.0,12.3,2.6,14.9
331519.0,15.1,3.3,18.4
271814.0,16.8,3.0,19.8
313046.0,13.0,2.7,15.7
315766.0,14.2,5.2,19.4
296988.0,15.8,3.5,19.3
313150.0,16.6,1.8,18.4
318212.0,15.4,4.0,19.4
249520.0,15.1,3.6,18.7
313315.0,13.3,2.8,16.1
347179.0,12.9,4.3,17.2
256879.0,14.8,3.5,18.3
313436.0,13.1,2.5,15.6
353872.0,12.9,4.4,17.3
293478.0,13.8,3.3,17.1
313876.0,13.1,2.6,15.7
286462.0,12.6,4.1,16.7
264650.0,12.2,4.8,17.0
315397.0,10.9,1.5,12.4
334736.0,14.7,4.6,19.3
874312.0,8.4,3.2,11.6
315587.0,12.8,4.1,16.9
374114.0,15.6,4.8,20.4
243427.0,15.0,3.4,18.4
315774.0,9.1,2.0,11.1
277670.0,15.2,3.5,18.7
316973.0,13.9,3.0,16.9
348529.0,13.1,4.4,17.5
283569.0,12.2,3.4,15.6
317474.0,12.2,2.7,14.9
380834.0,12.7,4.2,16.9
283604.0,15.7,3.1,18.8
317991.0,12.8,2.9,15.7
332685.0,11.0,4.7,15.7
283823.0,15.0,3.0,18.0
318069.0,13.5,1.9,15.4
279537.0,15.4,3.6,19.0
318490.0,14.2,1.9,16.099999999999998
339537.0,13.1,4.1,17.2
305380.0,15.7,3.8,19.5
318638.0,14.9,2.2,17.1
324642.0,14.6,3.7,18.3
337628.0,16.5,3.5,20.0
318653.0,17.0,2.3,19.3
273127.0,14.6,3.7,18.3
319743.0,12.9,2.7,15.6
373444.0,12.5,4.6,17.1
251346.0,15.6,3.1,18.7
320622.0,10.4,3.1,13.5
353494.0,12.5,3.9,16.4
303977.0,12.6,3.8,16.4
320975.0,16.0,3.9,19.9
338500.0,14.4,4.6,19.0
312332.0,11.9,2.4,14.3
321328.0,13.1,3.8,16.9
330736.0,14.4,3.6,18.0
295931.0,14.3,3.6,17.900000000000002
322121.0,13.4,2.7,16.1
342978.0,13.8,4.2,18.0
295053.0,12.7,3.9,16.599999999999998
322126.0,9.9,2.7,12.6
360028.0,14.6,4.5,19.1
276601.0,14.4,3.4,17.8
322270.0,13.0,2.8,15.8
363299.0,12.5,4.3,16.8
292893.0,16.3,3.6,19.9
322483.0,15.2,3.3,18.5
322978.0,15.4,3.7,19.1
334000.0,13.5,3.4,16.9
322651.0,13.8,2.9,16.7
241488.0,13.8,4.7,18.5
365087.0,14.6,3.4,18.0
323865.0,14.2,2.6,16.8
365708.0,14.4,4.2,18.6
267252.0,13.9,3.4,17.3
324661.0,12.8,2.9,15.7
370088.0,12.9,4.3,17.2
274768.0,11.3,3.1,14.4
326140.0,13.2,2.8,16.0
338336.0,12.2,5.2,17.4
266673.0,11.2,3.2,14.4
326329.0,9.7,2.8,12.5
353297.0,11.4,4.8,16.2
271125.0,15.3,3.7,19.0
326713.0,13.5,2.4,15.9
404752.0,12.2,4.2,16.4
661102.0,11.0,2.5,13.5
327212.0,0.0,0.0,0.0
289555.0,14.9,3.6,18.5
327415.0,12.9,2.8,15.7
375563.0,13.3,4.3,17.6
294819.0,15.9,3.8,19.7
328634.0,14.5,2.6,17.1
336853.0,14.2,4.1,18.3
344774.0,8.8,2.2,11.0
328821.0,17.0,1.5,18.5
197948.0,14.0,4.2,18.2
328937.0,10.1,3.7,13.8
303246.0,9.5,5.1,14.6
320489.0,15.8,3.5,19.3
329548.0,13.4,2.5,15.9
305699.0,14.7,3.5,18.2
310173.0,14.0,3.7,17.7
330604.0,11.6,3.0,14.6
329627.0,14.3,4.6,18.9
302972.0,9.5,2.9,12.4
330754.0,16.8,1.4,18.2
342714.0,12.1,4.5,16.6
316583.0,15.4,3.4,18.8
330825.0,13.3,3.2,16.5
331673.0,14.1,4.4,18.5
394639.0,13.7,3.8,17.5
330939.0,13.4,3.2,16.6
375486.0,14.1,4.9,19.0
277364.0,15.4,3.2,18.6
331329.0,13.3,3.0,16.3
435674.0,11.8,3.8,15.6
315925.0,15.3,3.5,18.8
332106.0,14.0,2.4,16.4
305099.0,14.6,3.9,18.5
252605.0,15.5,3.5,19.0
332117.0,14.0,2.9,16.9
366499.0,12.5,4.1,16.6
270623.0,15.1,3.6,18.7
333169.0,13.6,2.8,16.4
343902.0,13.1,4.0,17.1
272106.0,14.0,3.3,17.3
333626.0,12.4,2.5,14.9
380767.0,11.9,4.2,16.1
265615.0,12.0,3.8,15.8
334795.0,10.9,2.1,13.0
286613.0,14.4,3.4,17.8
334903.0,13.4,2.7,16.1
347023.0,13.9,4.2,18.1
307617.0,16.1,3.4,19.5
334968.0,14.7,3.0,17.7
330131.0,15.0,3.7,18.7
259291.0,14.1,3.4,17.5
335401.0,14.0,2.6,16.6
376380.0,12.6,4.2,16.8
325796.0,13.2,3.3,16.5
335587.0,12.0,2.0,14.0
342225.0,13.3,4.1,17.4
314786.0,12.9,3.6,16.5
335689.0,11.5,3.0,14.5
290904.0,15.2,3.3,18.5
376919.0,12.5,3.3,15.8
337497.0,11.4,2.4,13.8
413768.0,12.1,4.3,16.4
261922.0,14.4,4.1,18.5
338030.0,13.2,2.3,15.5
287437.0,14.1,3.5,17.6
338263.0,12.4,2.3,14.7
379771.0,12.2,4.0,16.2
321549.0,14.7,3.6,18.3
338508.0,12.5,2.5,15.0
306008.0,11.8,4.2,16.0
289034.0,15.5,3.2,18.7
339100.0,12.5,2.8,15.3
326976.0,14.5,4.4,18.9
345823.0,17.1,4.2,21.3
339744.0,13.7,1.9,15.6
384952.0,10.7,4.9,15.6
291631.0,15.1,3.8,18.9
340013.0,13.0,2.4,15.4
334882.0,12.6,4.1,16.7
319088.0,15.2,3.5,18.7
340175.0,13.1,2.6,15.7
356643.0,13.4,4.2,17.6
293462.0,15.5,3.5,19.0
340997.0,12.3,3.0,15.3
348640.0,13.0,4.6,17.6
355945.0,10.5,3.0,13.5
340999.0,11.5,2.4,13.9
289445.0,12.9,4.9,17.8
343628.0,14.4,3.9,18.3
341051.0,12.5,2.1,14.6
347358.0,14.4,3.4,17.8
480432.0,12.7,3.3,16.0
341088.0,11.8,2.3,14.1
406542.0,12.0,4.1,16.1
299495.0,13.8,2.8,16.6
341222.0,15.4,2.6,18.0
285775.0,12.8,5.1,17.9
652816.0,10.1,3.3,13.4
341312.0,14.6,3.1,17.7
463055.0,12.9,3.9,16.8
329961.0,14.1,3.5,17.6
341617.0,14.1,2.9,17.0
360316.0,14.1,4.4,18.5
338114.0,14.1,3.4,17.5
341707.0,13.6,2.7,16.3
327396.0,14.8,4.1,18.9
335655.0,13.6,3.3,16.9
341938.0,14.2,2.8,17.0
327256.0,13.8,3.6,17.400000000000002
284370.0,14.5,3.5,18.0
343457.0,13.3,2.6,15.9
398568.0,12.3,4.0,16.3
315696.0,17.0,3.9,20.9
343658.0,15.4,3.1,18.5
335188.0,15.0,4.0,19.0
485837.0,12.0,3.3,15.3
344942.0,12.4,2.6,15.0
330303.0,13.1,3.5,16.6
345335.0,13.1,2.7,15.8
315655.0,13.8,4.2,18.0
330552.0,13.8,3.4,17.2
346474.0,12.9,3.0,15.9
351775.0,13.7,4.0,17.7
293530.0,9.7,2.6,12.3
346816.0,11.2,2.7,13.9
298811.0,15.0,3.5,18.5
347414.0,14.3,2.3,16.6
240414.0,15.3,4.3,19.6
685652.0,13.4,3.1,16.5
347938.0,13.7,2.2,15.9
276380.0,16.6,4.3,20.9
329672.0,15.4,3.3,18.7
348170.0,12.7,2.4,15.1
334613.0,12.9,3.5,16.4
303034.0,14.2,3.5,17.7
349133.0,12.9,2.0,14.9
392660.0,12.3,4.2,16.5
313560.0,14.7,3.4,18.1
351499.0,14.0,2.8,16.8
366287.0,13.4,4.3,17.7
284013.0,15.5,3.5,19.0
302673.0,11.3,2.7,14.0
353442.0,13.9,3.6,17.5
394458.0,10.2,4.8,15.0
302628.0,12.8,2.4,15.2
354294.0,10.9,3.0,13.9
301444.0,12.5,3.1,15.6
354521.0,13.1,2.8,15.9
342413.0,13.5,4.6,18.1
315818.0,15.4,3.3,18.7
354636.0,15.3,2.4,17.7
393510.0,9.2,4.3,13.5
252283.0,15.5,3.6,19.1
355475.0,13.4,2.7,16.1
401591.0,13.5,4.3,17.8
524581.0,11.5,3.2,14.7
355664.0,12.9,2.5,15.4
344583.0,10.8,4.3,15.1
309498.0,14.7,3.5,18.2
355823.0,12.9,2.7,15.6
415659.0,11.6,3.9,15.5
523214.0,12.3,3.1,15.4
356184.0,9.9,1.3,11.2
332525.0,12.3,3.3,15.6
357584.0,13.2,2.3,15.5
349500.0,13.4,4.1,17.5
292368.0,16.0,4.1,20.1
357611.0,15.3,2.2,17.5
219231.0,17.4,4.7,22.1
358980.0,13.5,3.3,16.8
357808.0,13.1,2.6,15.7
372328.0,13.7,4.1,17.799999999999997
320904.0,13.5,2.9,16.4
359867.0,12.1,2.8,14.9
338693.0,11.1,4.2,15.3
326702.0,14.8,3.3,18.1
360791.0,12.5,3.0,15.5
333062.0,13.4,3.9,17.3
320432.0,14.3,3.4,17.7
361444.0,12.1,2.2,14.3
412688.0,12.3,4.3,16.6
1596514.0,11.2,3.0,14.2
361725.0,12.9,2.0,14.9
374397.0,13.3,4.0,17.3
356809.0,11.7,3.5,15.2
363925.0,12.6,2.9,15.5
256842.0,9.7,3.6,13.3
270542.0,15.0,3.5,18.5
364618.0,13.2,2.7,15.9
371851.0,12.7,4.4,17.1
301342.0,14.8,3.7,18.5
315460.0,13.9,3.4,17.3
365354.0,13.4,2.3,15.7
377943.0,13.0,4.8,17.8
318375.0,14.5,3.5,18.0
365823.0,12.9,2.3,15.2
362070.0,12.7,3.8,16.5
308527.0,15.6,3.2,18.8
366015.0,15.8,2.3,18.1
337803.0,15.3,4.0,19.3
347416.0,14.4,3.3,17.7
369289.0,13.8,2.6,16.400000000000002
400713.0,12.5,3.9,16.4
361401.0,12.4,3.5,15.9
369309.0,12.9,3.0,15.9
280524.0,13.7,4.5,18.2
333508.0,12.7,3.4,16.099999999999998
369456.0,11.9,2.3,14.2
405966.0,12.1,4.2,16.3
933592.0,7.3,3.0,10.3
369784.0,13.9,2.9,16.8
313369.0,15.2,3.3,18.5
369846.0,12.9,1.9,14.8
276920.0,14.8,3.9,18.7
349735.0,14.3,3.4,17.7
369890.0,12.6,3.2,15.8
362721.0,13.8,4.8,18.6
219122.0,16.6,3.5,20.1
370322.0,12.0,3.2,15.2
527421.0,10.7,4.1,14.8
413572.0,12.4,3.4,15.8
370496.0,12.5,2.5,15.0
347636.0,12.3,4.4,16.700000000000003
332251.0,15.0,3.2,18.2
370511.0,13.3,2.5,15.8
372075.0,12.6,4.3,16.9
291021.0,15.6,3.4,19.0
297628.0,16.0,4.3,20.3
371916.0,10.7,2.9,13.6
350499.0,13.8,3.6,17.400000000000002
372143.0,13.4,1.9,15.3
461676.0,11.9,3.8,15.7
312974.0,13.6,3.5,17.1
372417.0,12.7,3.1,15.8
401608.0,13.0,4.3,17.3
290646.0,12.8,4.8,17.6
372458.0,5.0,3.5,8.5
1167098.0,4.3,3.8,8.1
328504.0,13.4,3.4,16.8
372882.0,11.9,2.5,14.4
390770.0,12.2,4.1,16.299999999999997
278593.0,15.3,3.4,18.7
372942.0,13.2,2.7,15.9
401134.0,12.4,4.1,16.5
297024.0,13.8,3.4,17.2
373214.0,11.6,2.6,14.2
404891.0,11.7,4.1,15.8
327084.0,14.3,3.3,17.6
373335.0,12.6,2.3,14.9
382701.0,13.6,3.7,17.3
333734.0,14.7,3.0,17.7
374375.0,14.1,1.6,15.7
385179.0,12.4,4.3,16.7
