basari_sirasi,ayt_edebiyat,ayt_cografya1,toplam_net,ayt_tarih1,ayt_tarih2,ayt_cografya2,ayt_felsefe,ayt_din
157007.0,15.2,3.4,25.9,0.0,5.61,0.0,1.69,0.0
146188.0,15.4,4.1,34.96,3.69,5.04,0.18,4.3,2.25
133110.0,17.7,3.5,26.279999999999998,1.86,0.0,1.57,1.15,0.5
157335.0,16.3,3.1,30.660000000000004,2.48,1.66,2.23,1.48,3.41
178915.0,15.3,4.0,33.150000000000006,6.57,1.08,3.41,0.0,2.79
147385.0,17.5,3.8,34.92,6.02,0.0,2.41,0.51,4.68
157609.0,15.0,3.1,30.630000000000003,5.54,4.34,0.0,1.53,1.12
181591.0,15.0,4.3,28.73,4.15,0.0,3.45,0.02,1.81
151974.0,16.7,3.6,37.629999999999995,5.98,3.26,1.43,3.12,3.54
157669.0,16.2,2.6,30.93,2.2,2.38,4.85,0.53,2.17
175497.0,15.5,3.7,37.769999999999996,6.1,2.89,3.93,0.97,4.68
154158.0,14.8,3.6,29.350000000000005,4.43,4.76,0.0,0.07,1.69
158249.0,14.1,2.8,31.36,3.0,3.11,2.3,2.81,3.24
157061.0,15.1,4.8,34.959999999999994,2.67,2.29,1.72,2.38,6.0
152109.0,15.8,3.6,31.15,5.45,1.15,2.38,1.46,1.31
158340.0,14.9,3.3,29.22,4.56,3.69,0.0,0.0,2.77
188417.0,15.1,4.6,34.089999999999996,4.56,5.81,2.49,0.39,1.14
131841.0,16.7,3.3,28.279999999999998,0.99,0.65,4.37,0.95,1.32
158369.0,15.9,3.0,35.2,3.47,2.46,6.9,1.09,2.38
167430.0,15.9,4.1,30.7,3.91,0.76,4.58,1.27,0.18
145186.0,17.4,3.5,35.50999999999999,4.57,6.33,1.41,0.64,1.66
158668.0,15.8,3.2,30.36,1.88,0.5,4.34,3.61,1.03
195386.0,14.9,4.3,37.43,5.24,3.71,3.89,1.28,4.11
160910.0,14.2,3.9,26.61,1.14,1.1,2.19,1.38,2.7
158805.0,16.6,3.2,33.59,4.73,2.67,1.0,2.6,2.79
165072.0,14.3,4.2,34.43,5.22,4.46,1.86,3.83,0.56
155459.0,16.9,3.6,33.739999999999995,1.33,5.11,1.08,0.0,5.72
159307.0,16.0,2.3,31.169999999999998,3.84,3.02,2.06,3.95,0.0
141684.0,18.3,4.5,37.57000000000001,4.91,2.05,1.85,3.43,2.53
173324.0,16.5,3.6,30.35,0.0,3.42,2.08,3.19,1.56
159468.0,19.2,3.1,34.17999999999999,1.42,2.36,3.54,1.74,2.82
151263.0,16.5,3.8,36.92,3.91,3.93,1.27,4.43,3.08
159958.0,16.2,3.2,33.68,3.54,1.25,1.87,2.32,5.3
173653.0,15.5,4.4,36.8,4.73,1.52,6.09,0.9,3.66
155542.0,17.0,3.5,37.230000000000004,4.55,0.56,2.53,5.14,3.95
159995.0,15.4,3.0,36.15,0.86,2.75,3.14,6.62,4.38
176055.0,15.4,4.0,36.349999999999994,2.3,4.67,3.07,4.66,2.25
165420.0,11.3,2.8,28.870000000000005,4.53,4.33,3.14,0.17,2.6
160001.0,15.2,3.2,27.23,0.0,1.71,1.68,5.44,0.0
163967.0,16.9,5.0,38.03,6.88,2.83,3.81,0.28,2.33
150692.0,17.2,3.7,39.42,6.46,2.51,2.78,4.68,2.09
160276.0,16.5,3.1,30.970000000000002,3.45,1.12,2.6,0.15,4.05
180460.0,15.8,4.0,27.84,0.81,1.48,1.89,1.21,2.65
146024.0,15.6,3.4,33.82,4.0,6.93,0.21,0.0,3.68
160626.0,13.3,2.4,34.71000000000001,3.95,3.37,3.1,3.0,5.59
169528.0,14.4,4.5,31.52,2.48,0.0,4.24,3.37,2.53
139847.0,14.7,3.6,31.510000000000005,0.69,0.0,3.63,5.4,3.49
160664.0,12.1,2.3,19.52,2.48,0.0,0.0,1.66,0.98
159902.0,13.1,4.4,25.740000000000002,0.0,4.07,1.67,0.0,2.5
149221.0,17.1,3.8,41.14,1.85,3.81,5.24,3.72,5.62
160994.0,15.6,2.9,32.32,4.24,1.31,0.52,6.73,1.02
203649.0,15.0,4.3,33.08,5.11,0.0,2.99,4.31,1.37
167777.0,18.6,4.0,38.0,2.48,0.81,5.06,5.52,1.53
161002.0,12.4,3.0,23.310000000000006,4.59,0.69,0.21,2.32,0.1
240075.0,15.6,4.8,28.06,0.0,0.11,3.92,0.0,3.63
151249.0,17.3,3.2,24.92,0.88,0.71,0.44,0.0,2.39
161018.0,17.2,2.9,38.72,7.64,4.59,1.95,1.25,3.19
180952.0,15.5,4.1,28.55,3.12,0.86,2.72,0.64,1.61
143997.0,16.1,3.0,27.53,1.28,1.84,0.91,1.95,2.45
161103.0,15.6,3.6,25.86,0.0,0.0,2.35,0.0,4.31
159724.0,14.7,4.5,28.48,0.0,0.0,5.62,1.94,1.72
140592.0,17.1,3.6,37.14,4.22,2.47,4.5,5.12,0.13
158365.0,16.7,3.6,38.82000000000001,8.15,4.36,1.7,2.46,1.85
161843.0,15.5,3.1,35.040000000000006,2.3,3.53,4.31,3.74,2.56
183550.0,15.8,4.5,31.299999999999997,4.49,0.0,4.15,0.24,2.12
146775.0,16.2,4.1,32.809999999999995,8.37,0.01,3.48,0.65,0.0
162045.0,15.8,2.9,28.91,2.87,2.57,2.73,0.5,1.54
167057.0,15.6,5.1,37.690000000000005,5.65,4.42,2.92,0.77,3.23
188876.0,13.1,3.2,29.630000000000003,2.86,2.14,4.47,3.6,0.26
162062.0,14.0,3.8,34.96,7.29,3.0,3.18,0.0,3.69
162117.0,18.6,3.8,34.040000000000006,4.91,0.0,0.0,2.07,4.66
162104.0,18.0,3.6,35.330000000000005,3.78,0.48,3.38,3.38,2.71
161912.0,16.6,3.4,38.45,6.1,0.0,5.73,2.9,3.72
147798.0,16.5,3.6,29.44,2.6,2.09,1.3,1.29,2.06
162624.0,15.7,2.8,38.89,7.14,3.24,1.72,3.39,4.9
173582.0,14.0,4.1,29.720000000000006,0.0,2.24,7.14,0.57,1.67
156795.0,19.3,3.9,40.39,5.55,1.93,4.28,0.96,4.47
162761.0,14.3,3.4,37.35,7.69,2.14,4.02,3.99,1.81
179858.0,16.2,4.8,32.43,1.09,4.38,4.58,0.0,1.38
130337.0,14.9,3.6,33.69,1.47,2.98,1.91,5.98,2.85
162805.0,14.4,3.0,25.78,3.19,0.0,2.33,0.59,2.27
175125.0,14.9,4.4,28.960000000000004,2.6,4.46,0.0,0.0,2.6
173954.0,18.0,3.3,34.67,0.41,4.72,2.37,3.43,2.44
163164.0,14.5,2.9,31.179999999999993,2.29,2.48,5.35,2.83,0.83
238741.0,15.8,4.5,36.35,6.31,0.0,5.96,0.0,3.78
148411.0,16.0,4.0,35.9,6.44,1.77,4.0,1.8,1.89
163321.0,14.9,3.1,28.060000000000002,3.86,1.23,2.26,2.3,0.41
171187.0,13.9,4.2,29.34,1.31,2.77,2.19,2.84,2.13
149927.0,13.4,2.7,29.0,4.03,3.26,3.0,2.0,0.61
163769.0,14.5,3.2,29.129999999999995,1.27,0.82,3.97,2.36,3.01
212516.0,13.0,4.4,40.01,9.82,6.14,2.33,2.8,1.52
159068.0,16.6,3.6,36.660000000000004,6.69,1.83,6.21,0.0,1.73
164792.0,15.6,3.6,27.520000000000003,4.65,0.0,1.6,1.65,0.42
196584.0,10.8,4.1,31.46,6.1,3.24,4.77,0.0,2.45
157158.0,18.7,3.8,39.419999999999995,5.8,3.34,3.66,0.0,4.12
164966.0,15.9,3.0,32.26,4.08,3.87,1.24,2.24,1.93
186174.0,15.3,4.7,26.660000000000004,1.62,0.0,0.39,1.78,2.87
143269.0,16.1,3.3,28.300000000000004,0.15,4.26,2.05,2.23,0.21
165229.0,15.2,2.6,33.900000000000006,3.35,0.0,2.58,5.17,5.0
135269.0,14.2,3.9,39.7,5.37,3.86,2.56,4.47,5.34
165246.0,13.0,2.4,32.02,5.98,2.79,1.56,4.94,1.35
190650.0,13.6,4.2,31.3,6.84,6.21,0.0,0.0,0.45
150699.0,15.9,3.1,37.839999999999996,1.2,7.88,3.33,1.75,4.68
165517.0,15.1,3.4,33.82,2.32,3.43,2.23,3.37,3.97
181789.0,13.6,6.0,34.02,7.22,1.49,2.6,1.27,1.84
167347.0,15.5,4.2,29.29,0.0,5.9,1.09,0.65,1.95
165554.0,16.8,3.2,32.39,2.9,2.16,3.51,2.97,0.85
171019.0,15.8,4.5,36.550000000000004,5.2,5.14,1.88,0.68,3.35
141616.0,16.7,4.1,39.559999999999995,7.4,4.76,0.92,2.2,3.48
165876.0,15.5,2.9,31.169999999999998,0.0,4.89,1.13,3.52,3.23
195666.0,14.3,4.0,31.769999999999996,4.24,2.61,1.31,0.38,4.93
152348.0,17.2,3.7,32.73,2.34,2.89,3.82,0.0,2.78
166062.0,16.6,3.0,39.410000000000004,10.0,4.06,2.56,1.12,2.07
184886.0,15.8,4.2,38.14,7.56,2.66,1.95,3.37,2.6
151854.0,15.2,2.7,30.899999999999995,0.49,3.45,1.88,3.88,3.3
166235.0,14.7,3.1,28.640000000000004,2.64,0.48,2.92,2.49,2.31
183195.0,14.8,4.0,38.1,6.98,2.15,2.61,3.43,4.13
174280.0,16.9,3.4,29.54,0.0,1.44,1.83,2.43,3.54
166745.0,15.6,2.4,41.83,7.58,5.68,4.97,1.44,4.16
197532.0,14.1,4.6,36.43,1.98,5.13,2.96,2.82,4.84
187734.0,17.1,3.6,46.59,4.8,6.39,5.36,7.08,2.26
166874.0,17.1,2.4,35.64,3.89,3.43,2.13,2.42,4.27
189933.0,15.6,3.6,33.75,6.4,1.99,2.34,0.68,3.14
130119.0,18.8,4.0,42.63,7.15,1.66,4.46,2.68,3.88
166882.0,16.6,4.1,28.120000000000005,0.36,0.71,0.19,2.92,3.24
184106.0,16.2,4.4,34.76,4.47,3.76,2.41,3.52,0.0
80328.0,16.7,3.8,37.12,6.7,2.37,3.69,0.31,3.55
166889.0,11.6,2.8,26.58,3.21,5.4,1.64,0.0,1.93
257609.0,8.2,3.7,24.06,3.15,1.46,3.71,3.84,0.0
158060.0,16.7,3.5,30.45,1.27,2.58,1.01,2.3,3.09
166984.0,15.7,2.9,28.349999999999994,3.77,3.84,0.0,0.24,1.9
184198.0,15.3,3.9,36.23,4.04,2.13,1.25,6.59,3.02
161205.0,16.0,3.6,28.8,1.15,1.12,1.73,1.81,3.39
167193.0,14.7,3.2,30.82,3.55,3.34,3.19,0.0,2.84
154983.0,15.4,5.1,26.86,0.0,0.33,1.61,2.34,2.08
157264.0,17.2,3.6,36.93,2.87,4.31,2.61,0.34,6.0
167377.0,15.5,3.1,35.3,2.31,5.65,4.2,3.74,0.8
185718.0,15.4,4.3,29.86,0.0,1.77,3.97,0.96,3.46
179561.0,14.4,3.7,29.000000000000004,5.28,2.42,1.79,1.41,0.0
167520.0,15.5,3.7,24.25,2.55,0.0,0.0,2.39,0.11
152965.0,15.5,3.6,22.84,0.0,2.5,0.88,0.0,0.36
167600.0,14.5,2.4,25.569999999999997,0.47,6.15,0.0,0.0,2.05
179598.0,16.7,4.7,38.07999999999999,9.44,0.0,1.87,1.82,3.55
166080.0,15.7,3.9,35.17,8.0,3.36,0.39,0.64,3.18
167653.0,14.7,3.0,28.779999999999998,0.0,2.02,3.4,1.21,4.45
178758.0,14.6,3.8,32.41,0.22,6.9,3.35,1.74,1.8
152766.0,16.0,3.5,29.88,6.17,0.83,1.73,0.0,1.65
168086.0,14.9,2.8,32.57,1.5,5.01,2.87,2.54,2.95
200207.0,14.9,4.4,33.99,0.52,4.34,3.09,3.27,3.47
156548.0,16.6,3.5,38.620000000000005,4.71,3.21,5.52,3.97,1.11
168189.0,14.3,2.9,32.38,3.6,4.06,2.75,3.3,1.47
186584.0,15.0,4.0,34.79,2.73,4.1,1.72,2.02,5.22
179174.0,17.4,2.7,34.449999999999996,0.44,2.33,4.26,4.17,3.15
168287.0,17.7,3.6,39.28,3.07,3.73,4.29,3.47,3.42
207370.0,14.6,4.9,32.96,6.94,1.35,1.32,1.53,2.32
148735.0,16.3,3.6,30.320000000000004,2.32,5.43,1.69,0.98,0.0
168622.0,15.0,2.9,25.939999999999994,3.81,0.0,1.22,0.08,2.93
209416.0,14.1,4.3,33.69,2.11,3.17,4.98,3.39,1.64
166930.0,17.2,3.6,37.00000000000001,6.07,0.82,4.47,3.81,1.03
169609.0,12.3,1.9,31.960000000000004,3.61,6.39,3.78,2.63,1.35
167925.0,15.3,4.5,32.89,3.95,3.65,4.85,0.0,0.64
160090.0,16.9,3.7,38.11,2.71,3.0,3.65,5.83,2.32
169762.0,15.2,2.8,34.18,10.0,2.98,2.87,0.0,0.33
188860.0,15.7,4.0,29.27,0.86,2.28,1.52,3.4,1.51
127356.0,17.0,4.3,27.08,0.0,0.0,3.86,0.84,1.08
169774.0,9.3,1.9,28.000000000000004,3.13,2.85,7.64,2.38,0.8
233923.0,14.6,4.9,36.23,4.17,1.58,1.29,4.36,5.33
157506.0,15.5,3.8,37.300000000000004,5.33,2.88,4.16,2.88,2.75
170090.0,13.3,3.2,17.52,0.0,0.16,0.0,0.0,0.86
182338.0,11.4,3.9,32.09,5.06,3.28,3.42,0.1,4.93
165395.0,16.4,4.4,31.069999999999997,4.32,1.58,1.67,2.25,0.45
170140.0,14.2,3.0,38.410000000000004,6.51,3.49,0.04,5.86,5.31
155631.0,17.0,4.8,39.44,4.93,4.56,3.94,0.86,3.35
152072.0,16.0,3.6,34.64,7.69,3.03,0.0,0.0,4.32
170182.0,13.7,2.9,23.529999999999998,3.58,0.8,1.81,0.74,0.0
167434.0,14.5,4.3,30.09,2.14,1.47,1.66,1.83,4.19
172664.0,16.7,4.0,37.60999999999999,7.35,0.55,2.13,3.84,3.04
170241.0,11.8,2.3,28.720000000000006,4.44,0.85,2.85,3.44,3.04
174598.0,13.9,4.4,35.04,4.37,1.74,5.95,1.43,3.25
188165.0,15.2,3.0,26.399999999999995,2.81,0.45,2.79,0.29,1.86
170740.0,13.9,2.9,24.539999999999996,0.0,1.67,3.38,0.95,1.74
193187.0,12.3,4.9,32.7,5.95,2.51,4.95,0.0,2.09
142819.0,15.8,3.1,30.85,0.0,1.47,3.5,4.11,2.87
170743.0,15.8,2.8,34.21,4.17,3.01,3.0,2.99,2.44
218381.0,14.3,4.8,34.96,6.46,0.0,6.35,1.83,1.22
159932.0,15.4,3.1,30.029999999999998,2.81,0.0,3.87,2.58,2.27
170788.0,13.8,2.8,26.18,6.26,0.0,0.48,0.85,1.99
158868.0,14.5,4.0,32.12,4.65,2.05,4.51,1.02,1.39
158375.0,16.6,3.3,39.18000000000001,5.44,5.14,3.95,1.83,2.92
170809.0,16.4,2.9,34.74999999999999,3.27,2.54,4.18,2.95,2.51
188295.0,15.5,3.7,38.019999999999996,8.34,0.0,6.57,0.98,2.93
174084.0,16.7,3.5,26.64,2.36,0.5,1.51,0.0,2.07
170851.0,14.9,3.9,27.770000000000003,1.51,0.0,3.6,1.23,2.63
188400.0,17.0,4.4,38.91,7.5,2.27,2.77,0.0,4.97
161676.0,16.1,4.1,35.36,0.0,5.95,1.96,2.66,4.59
170883.0,16.7,2.7,35.49999999999999,4.11,4.47,3.47,0.0,4.05
151207.0,15.3,4.0,31.8,7.09,0.0,3.62,1.75,0.04
178636.0,18.0,3.2,38.36,2.9,4.84,2.16,3.06,4.2
170938.0,15.1,3.1,31.29,6.62,0.0,2.51,1.51,2.45
191175.0,15.2,4.4,28.020000000000003,3.12,2.46,0.14,1.12,1.58
166414.0,14.6,4.1,30.569999999999997,3.32,1.92,3.26,1.85,1.52
170987.0,15.8,2.4,35.68000000000001,7.01,5.48,1.62,1.92,1.45
197242.0,13.2,5.1,33.15,2.54,0.8,6.37,3.0,2.14
168810.0,17.4,3.9,37.04,5.83,4.98,1.08,1.42,2.43
171014.0,16.6,2.8,28.020000000000003,3.83,1.14,1.15,0.0,2.5
173912.0,16.6,4.2,36.26,2.72,2.95,5.04,1.4,3.35
148842.0,12.6,3.5,30.490000000000002,3.85,4.27,2.54,0.32,3.41
171275.0,13.3,1.4,30.46,4.2,4.09,4.9,1.85,0.72
220498.0,12.8,3.8,29.150000000000006,3.94,5.05,0.44,2.36,0.76
152870.0,13.7,2.9,37.28,3.26,7.32,2.27,2.73,5.1
171285.0,17.3,2.9,32.989999999999995,4.47,1.18,0.97,0.84,5.33
190355.0,15.7,5.1,37.690000000000005,4.44,0.03,6.3,2.52,3.6
163030.0,15.0,3.8,20.78,1.18,0.0,0.0,0.0,0.8
171487.0,12.8,2.9,32.65,3.22,2.39,6.89,1.22,3.23
199927.0,16.9,4.8,35.019999999999996,4.63,4.28,2.15,1.08,1.18
182526.0,17.7,3.2,33.58,5.94,0.8,0.95,1.46,3.53
171572.0,15.3,4.0,37.26,8.45,4.33,3.47,0.22,1.49
165249.0,17.3,4.9,39.760000000000005,5.78,2.4,2.92,4.38,2.08
225638.0,15.3,3.6,35.029999999999994,3.92,6.23,3.53,0.16,2.29
172475.0,16.0,3.5,34.35999999999999,6.08,2.86,3.21,0.73,1.98
237518.0,14.0,3.4,36.56,4.83,6.41,2.6,2.23,3.09
172788.0,14.9,3.5,29.89,1.69,1.47,1.39,2.91,4.03
192230.0,15.2,4.2,30.970000000000002,4.49,0.77,3.66,1.62,1.03
157208.0,19.0,4.2,38.04,3.69,5.93,2.72,2.45,0.05
172975.0,9.3,1.9,28.820000000000004,6.97,3.35,1.34,4.62,1.34
179652.0,12.0,4.6,27.31,0.58,1.65,1.57,4.69,2.22
160657.0,16.7,3.5,28.459999999999997,6.85,0.53,0.72,0.0,0.16
173538.0,16.5,3.3,36.730000000000004,5.5,3.48,0.18,3.11,4.66
210164.0,15.5,4.4,32.81999999999999,4.14,2.54,3.65,0.0,2.59
159841.0,17.0,3.6,38.33,3.76,5.79,0.38,5.12,2.68
173572.0,15.0,3.0,35.88,7.41,1.24,1.46,4.14,3.63
188629.0,14.9,4.2,28.720000000000002,5.92,1.07,0.0,2.39,0.24
161129.0,17.2,3.5,28.869999999999997,2.06,1.35,0.0,0.43,4.33
173661.0,15.7,2.9,36.79,2.68,6.3,3.14,3.43,2.64
190680.0,16.1,4.2,34.57,5.05,4.37,1.63,0.87,2.35
162418.0,17.1,4.0,29.19,0.0,1.29,2.25,1.34,3.21
173792.0,18.4,3.9,37.41,2.84,5.67,5.56,0.93,0.11
184554.0,11.8,5.3,35.26,7.6,2.7,2.93,0.81,4.12
203860.0,15.7,3.4,38.870000000000005,4.93,0.4,8.72,3.52,2.2
173966.0,15.3,2.8,31.590000000000003,5.41,1.25,1.3,2.28,3.25
170734.0,16.0,4.2,33.809999999999995,3.4,3.09,5.25,0.25,1.62
157743.0,14.5,4.0,34.26,3.36,5.97,3.82,0.0,2.61
174253.0,13.9,2.2,25.74,3.64,0.06,4.54,0.0,1.4
151593.0,16.8,3.0,23.7,0.0,0.0,1.54,1.47,0.89
174286.0,12.2,2.8,27.52,0.23,2.67,3.73,3.35,2.54
200383.0,11.9,4.3,36.38999999999999,7.51,4.81,4.96,1.16,1.75
147120.0,17.9,3.5,35.779999999999994,3.41,2.34,4.47,2.34,1.82
174337.0,15.5,2.8,27.91,3.37,0.15,1.65,3.43,1.01
177917.0,15.9,4.2,34.58,6.4,0.0,4.42,1.33,2.33
157369.0,16.0,3.6,45.09,9.02,4.98,5.5,4.31,1.68
174491.0,17.1,3.5,37.88,10.0,1.1,0.0,5.11,1.07
159732.0,16.7,3.6,38.58,8.76,1.78,3.73,2.04,1.97
174510.0,14.6,2.9,28.78,1.15,0.55,4.16,2.55,2.87
203162.0,14.2,4.6,30.9,2.3,2.79,0.0,2.82,4.19
170008.0,18.4,3.9,39.67999999999999,6.61,1.16,5.28,3.36,0.97
174528.0,14.3,3.1,33.31,9.11,0.0,1.15,1.8,3.85
199467.0,15.0,4.1,32.800000000000004,1.42,1.68,5.95,0.41,4.24
143421.0,16.1,3.6,35.78,6.53,2.9,5.15,0.0,1.5
174916.0,14.1,2.7,34.74,7.56,2.44,4.28,1.63,2.03
207798.0,13.7,4.4,33.37,5.53,0.47,3.15,4.41,1.71
145431.0,15.8,3.7,39.42,5.41,0.98,4.37,6.46,2.7
167586.0,15.2,3.9,34.26,4.17,3.31,6.79,0.0,0.89
153907.0,17.4,3.0,35.31,0.69,2.8,5.87,3.14,2.41
175334.0,17.1,3.3,39.67,4.85,4.94,0.08,4.4,5.0
231786.0,13.9,4.3,30.650000000000002,0.87,2.95,4.08,1.02,3.53
168099.0,16.3,3.7,39.129999999999995,3.09,0.58,7.76,4.69,3.01
175398.0,15.8,3.1,30.45,0.0,6.24,1.72,0.84,2.75
187063.0,15.8,4.3,36.14,7.04,0.0,3.0,0.0,6.0
188374.0,16.9,3.2,39.64,5.39,1.31,6.23,5.11,1.5
175402.0,15.1,3.7,36.150000000000006,5.86,1.19,3.28,1.82,5.2
197326.0,14.7,4.5,32.88,6.16,1.56,0.35,3.73,1.88
152250.0,18.3,3.2,33.15,2.35,3.36,3.08,0.91,1.95
175917.0,15.9,3.1,34.239999999999995,2.51,0.62,4.5,2.81,4.8
199603.0,16.3,5.3,32.86,2.63,1.52,0.0,2.39,4.72
158004.0,17.6,3.8,27.230000000000004,1.94,0.57,0.94,2.38,0.0
176423.0,16.8,3.2,42.69,10.0,1.2,5.7,2.64,3.15
123670.0,16.1,4.5,30.890000000000004,5.22,0.0,2.49,1.07,1.51
165077.0,16.7,3.5,31.889999999999997,6.68,1.67,0.22,1.57,1.55
177303.0,15.2,2.9,42.769999999999996,7.86,5.61,3.3,2.32,5.58
193962.0,15.4,3.9,36.88,4.48,2.83,3.62,2.08,4.57
161422.0,12.2,3.6,27.699999999999996,2.3,5.22,0.74,2.1,1.54
177690.0,16.1,3.0,26.6,3.6,0.81,2.27,0.69,0.13
207326.0,7.6,4.0,22.229999999999997,2.38,1.27,0.2,4.27,2.51
183188.0,15.4,4.1,30.94,0.19,1.53,2.15,5.19,2.38
177798.0,17.6,2.9,28.99,1.32,0.0,2.55,4.56,0.06
150626.0,12.9,3.8,30.919999999999998,3.25,1.9,4.73,0.88,3.46
230841.0,15.6,4.5,33.11,0.0,3.33,4.25,2.38,3.05
178144.0,16.5,3.5,36.0,2.52,5.76,1.89,0.0,5.83
173834.0,13.3,3.8,38.790000000000006,7.92,5.32,4.98,0.0,3.47
246932.0,13.4,4.0,21.0,0.0,0.0,0.0,0.86,2.74
178363.0,17.4,3.9,32.419999999999995,2.51,1.76,3.77,0.62,2.46
154074.0,16.6,3.6,33.86000000000001,2.89,4.12,2.45,1.16,3.04
161547.0,15.1,3.7,31.85,4.07,1.98,3.9,1.5,1.6
178730.0,16.6,3.1,34.660000000000004,4.49,0.0,6.69,0.0,3.78
199750.0,15.7,3.9,25.65,0.87,2.51,2.53,0.0,0.14
158572.0,16.3,3.7,30.86,0.6,3.15,4.31,0.0,2.8
179756.0,14.7,2.9,29.159999999999997,2.54,2.28,2.0,2.32,2.42
223074.0,14.5,4.5,26.46,3.44,0.06,2.43,0.0,1.53
178368.0,16.2,3.7,28.769999999999996,4.27,0.0,1.11,0.0,3.49
180202.0,15.0,3.0,39.73,3.75,4.42,5.45,4.74,3.37
194601.0,15.0,4.6,33.82,3.66,2.79,4.11,1.5,2.16
169035.0,16.1,3.8,32.59,2.21,5.09,0.0,0.79,4.6
180753.0,14.9,3.0,33.65,7.14,1.64,2.01,4.96,0.0
210739.0,15.9,4.6,35.96,2.31,1.48,5.3,1.97,4.4
170244.0,17.6,3.6,41.150000000000006,0.0,6.32,6.82,5.11,1.7
181261.0,17.1,2.8,39.77,4.1,3.2,5.34,3.63,3.6
198161.0,14.9,4.0,21.709999999999997,0.0,1.63,0.0,0.0,1.18
160693.0,16.0,3.8,29.32,2.61,0.28,2.86,3.31,0.46
181478.0,14.1,2.7,25.36,0.51,2.4,2.88,0.0,2.77
194244.0,14.1,4.1,35.800000000000004,1.69,2.87,6.56,3.41,3.07
177820.0,17.1,3.7,31.700000000000003,0.92,2.64,4.86,1.6,0.88
181522.0,16.1,3.2,29.599999999999998,2.27,2.52,4.34,1.04,0.13
199157.0,15.4,4.1,30.8,1.77,5.18,0.0,0.5,3.85
128910.0,16.6,3.0,38.63,4.69,2.85,4.83,3.73,2.93
181609.0,12.3,3.4,33.67,4.04,6.18,2.1,1.06,4.59
199117.0,14.4,4.8,32.43,5.36,5.58,0.7,0.0,1.59
153302.0,19.0,4.4,41.66,5.1,5.32,1.43,3.25,3.16
181661.0,13.1,3.3,29.24,2.06,4.01,1.25,4.21,1.31
185494.0,15.7,4.3,39.21,10.0,0.0,7.43,0.82,0.96
176093.0,17.5,3.6,28.35,0.44,1.24,0.0,2.91,2.66
181909.0,16.6,2.4,35.480000000000004,3.53,2.71,3.07,2.91,4.26
176102.0,18.7,3.4,32.34,0.07,2.63,0.94,1.62,4.98
182748.0,15.2,3.2,32.46,3.1,3.72,4.77,0.2,2.27
189103.0,15.2,4.3,37.63,6.4,1.1,4.91,1.91,3.81
147934.0,16.3,3.7,38.02,4.34,5.39,3.25,5.04,0.0
182897.0,14.4,2.9,34.49,7.46,1.72,0.32,1.69,6.0
203588.0,14.6,4.5,21.87,0.06,0.0,1.82,0.0,0.89
177253.0,13.1,3.6,28.369999999999997,5.72,2.63,0.89,1.0,1.43
182999.0,11.8,2.4,25.35,7.76,1.03,0.0,2.36,0.0
282987.0,14.5,3.7,27.279999999999998,2.13,1.21,2.61,1.22,1.91
192669.0,15.0,3.6,33.800000000000004,3.28,4.39,3.15,0.0,4.38
183905.0,8.4,3.3,32.78999999999999,8.53,0.97,1.83,4.21,5.55
205928.0,12.1,5.0,29.62,4.86,0.64,3.46,0.81,2.75
156857.0,16.2,3.5,35.84,5.29,1.08,6.36,1.53,1.88
183980.0,16.9,2.8,30.349999999999994,1.47,0.48,0.56,5.35,2.79
183325.0,12.2,3.0,29.16,2.58,5.82,2.52,0.7,2.34
161838.0,15.8,3.5,33.59,2.62,2.56,4.13,2.14,2.84
184105.0,14.3,2.7,24.2,1.74,0.0,0.93,1.57,2.96
221932.0,14.2,4.9,30.83,3.01,3.71,5.01,0.0,0.0
179447.0,16.4,3.7,40.4,5.66,2.27,2.74,4.99,4.64
184141.0,14.9,3.3,28.759999999999998,2.34,2.29,2.97,0.73,2.23
194845.0,15.6,4.3,30.24,3.86,1.13,0.0,4.41,0.94
187702.0,14.7,4.0,29.91,3.6,0.9,2.83,1.0,2.88
184742.0,16.0,3.5,35.85,7.3,6.18,0.0,2.64,0.23
204981.0,14.2,3.6,30.62,0.0,4.14,4.78,3.9,0.0
179972.0,15.0,3.5,37.89,3.99,0.0,3.81,7.3,4.29
185468.0,15.7,1.8,27.43,3.03,1.31,3.26,2.33,0.0
206594.0,15.4,4.9,29.080000000000002,2.18,1.74,0.3,1.33,3.23
161031.0,13.9,3.3,33.12,4.05,4.26,1.52,2.57,3.52
185602.0,14.6,2.9,26.32,1.79,0.0,2.92,0.01,4.1
184026.0,15.1,4.7,31.52,5.18,3.57,0.62,0.56,1.79
152699.0,18.9,3.5,33.99,3.29,3.51,2.81,0.77,1.21
186110.0,13.8,3.2,20.79,3.79,0.0,0.0,0.0,0.0
293994.0,13.1,4.6,30.519999999999996,3.18,2.24,1.58,3.49,2.33
170037.0,12.8,3.8,32.38,0.15,5.42,6.41,1.5,2.3
186731.0,13.3,3.0,34.0,4.08,5.4,4.42,0.0,3.8
184805.0,16.0,4.2,39.6,2.05,4.1,4.58,5.22,3.45
186897.0,14.6,2.4,38.54,8.57,1.58,2.67,7.11,1.61
220878.0,9.8,4.8,23.94,2.07,2.17,0.4,3.27,1.43
166037.0,17.2,3.3,34.08,4.38,3.25,3.85,0.01,2.09
187454.0,14.2,3.3,31.180000000000003,3.92,3.62,2.4,2.46,1.28
