basari_sirasi,tyt_turkce,tyt_matematik,tyt_sosyal,tyt_fen,toplam_net
39123.0,31.4,32.7,14.0,15.5,93.6
38087.0,31.0,31.4,13.8,16.4,92.6
37281.0,29.7,33.3,13.8,14.6,91.4
51152.0,31.5,33.9,14.1,13.4,92.9
38094.0,30.8,32.5,14.3,17.4,95.0
36415.0,31.4,33.2,14.6,15.1,94.29999999999998
39280.0,32.7,33.1,14.2,15.0,95.0
38234.0,31.8,31.9,12.9,15.8,92.4
37020.0,30.8,34.4,12.2,15.1,92.5
39898.0,32.5,32.6,14.4,15.9,95.4
38276.0,29.8,32.0,13.8,16.6,92.2
37215.0,32.4,32.9,16.0,14.2,95.5
39508.0,29.8,32.0,13.8,15.5,91.1
38446.0,30.0,31.5,13.4,16.0,90.9
38374.0,29.5,32.7,13.6,14.9,90.7
36073.0,31.7,32.6,14.3,16.3,94.9
38475.0,31.4,31.5,14.4,16.0,93.3
39645.0,31.2,32.7,14.4,16.7,95.0
38497.0,29.9,32.6,12.5,15.8,90.8
37578.0,30.7,32.9,13.8,13.7,91.1
44468.0,31.3,29.2,13.7,16.2,90.4
38599.0,32.4,31.7,12.8,17.7,94.6
38085.0,31.2,31.9,14.6,14.8,92.5
48516.0,30.1,30.3,14.2,15.9,90.5
38647.0,31.4,32.9,12.9,16.9,94.1
46977.0,29.7,30.9,13.0,15.6,89.19999999999999
39392.0,31.2,32.1,14.3,15.5,93.1
38743.0,31.4,31.1,14.0,16.2,92.7
38692.0,29.7,33.1,14.0,14.8,91.6
38298.0,30.1,34.2,13.6,16.0,93.9
38835.0,31.9,34.2,14.3,15.9,96.3
31327.0,30.7,34.2,15.2,15.1,95.2
45619.0,32.1,31.8,14.1,15.1,93.1
38858.0,32.0,32.2,14.9,17.3,96.4
45824.0,31.5,34.9,13.4,14.6,94.4
48478.0,31.2,31.0,14.2,15.4,91.8
38865.0,31.1,32.7,14.4,16.8,95.0
43992.0,30.3,32.9,14.0,15.0,92.2
39965.0,31.6,32.7,14.1,15.5,93.9
38866.0,30.5,31.5,13.7,16.5,92.2
35286.0,30.1,33.4,14.0,14.8,92.3
39986.0,32.6,32.5,14.8,16.0,95.9
38881.0,31.5,32.2,14.3,16.6,94.6
39874.0,31.7,33.0,14.2,14.6,93.5
43584.0,31.2,31.8,12.8,14.3,90.1
38883.0,34.3,32.5,15.4,17.8,100.0
38066.0,32.6,31.8,15.7,14.3,94.4
59030.0,27.2,29.9,13.2,14.8,85.1
38898.0,29.5,32.4,12.8,17.8,92.5
46078.0,31.6,31.8,13.7,15.9,93.0
38903.0,32.4,33.1,14.1,15.8,95.4
46410.0,31.3,32.7,13.9,13.7,91.6
49798.0,30.5,31.8,13.6,14.9,90.8
38949.0,30.4,30.2,14.0,15.8,90.4
39783.0,31.8,32.0,14.2,15.5,93.5
39003.0,30.5,30.9,13.9,16.2,91.5
39886.0,29.9,32.4,13.4,14.6,90.3
40646.0,30.4,31.8,14.1,15.3,91.6
39088.0,31.2,31.4,14.1,16.2,92.9
38745.0,29.8,32.5,13.8,14.6,90.7
46890.0,31.2,31.7,14.7,15.5,93.1
39283.0,31.2,31.9,14.0,16.8,93.9
40125.0,30.6,33.4,14.6,15.7,94.3
65660.0,29.4,28.4,12.9,14.3,85.0
39304.0,32.0,32.9,15.1,17.0,97.0
46056.0,29.9,32.5,13.5,14.8,90.7
44456.0,30.9,31.6,13.2,15.6,91.3
39536.0,31.9,33.1,13.6,17.0,95.6
36328.0,32.5,33.4,15.1,15.1,96.1
53865.0,30.5,31.5,14.1,15.1,91.2
39543.0,31.0,31.5,14.2,16.4,93.1
43553.0,29.7,33.5,13.5,15.4,92.1
38243.0,30.8,33.6,14.1,15.7,94.2
39608.0,31.1,32.1,14.1,16.6,93.9
45917.0,30.5,32.5,13.7,14.6,91.3
48036.0,31.3,31.6,14.2,16.2,93.3
39666.0,31.4,31.8,14.6,16.8,94.6
34011.0,31.5,34.1,14.8,15.9,96.3
86445.0,32.2,29.9,13.8,13.4,89.30000000000001
39720.0,33.4,32.9,14.7,17.6,98.6
49186.0,31.4,34.3,15.1,15.9,96.7
180292.0,28.8,27.0,12.0,8.0,75.8
39730.0,31.8,30.6,12.7,17.4,92.5
39365.0,31.1,31.3,13.8,16.2,92.4
55006.0,30.3,30.2,13.7,14.5,88.7
39786.0,30.1,32.3,15.4,14.9,92.7
44192.0,31.2,31.5,14.1,15.3,92.1
42679.0,31.7,32.7,14.5,15.3,94.2
39792.0,31.7,32.0,13.8,17.0,94.5
48669.0,30.1,32.1,13.4,14.0,89.60000000000001
41070.0,31.7,33.1,14.1,14.7,93.6
39817.0,30.8,31.6,13.5,16.0,91.9
39062.0,28.8,33.0,13.8,15.6,91.2
40929.0,31.2,32.4,13.4,15.3,92.3
39867.0,30.4,31.9,13.3,15.9,91.5
39590.0,28.8,33.0,13.6,14.9,90.3
40592.0,31.3,32.1,13.7,15.6,92.7
39880.0,31.0,31.0,14.1,16.2,92.3
40106.0,29.9,32.1,13.9,14.7,90.6
55208.0,31.1,31.7,13.5,13.8,90.1
39953.0,30.3,30.8,14.8,15.8,91.7
43727.0,30.6,34.1,12.2,14.3,91.2
45500.0,31.0,32.2,14.5,13.8,91.5
40025.0,29.5,32.1,13.5,15.8,90.9
38451.0,31.9,33.6,14.5,14.6,94.6
45030.0,31.1,31.7,14.6,15.6,93.0
40031.0,29.6,33.3,13.4,16.4,92.7
47520.0,29.5,31.8,13.6,14.9,89.8
41068.0,31.1,32.0,14.2,15.2,92.5
40053.0,31.0,30.9,14.1,15.8,91.8
40444.0,30.3,32.9,13.9,14.5,91.6
45221.0,31.0,30.5,12.8,15.5,89.8
40096.0,29.4,31.5,14.0,16.8,91.7
49644.0,29.1,33.6,14.5,15.9,93.1
32688.0,31.2,33.4,14.4,15.9,94.9
40128.0,30.6,32.4,13.9,16.6,93.5
50704.0,29.8,31.6,13.9,14.8,90.1
41149.0,31.0,32.8,13.7,14.5,92.0
40186.0,29.5,31.1,13.9,16.6,91.1
38645.0,28.3,32.5,13.8,16.1,90.7
39838.0,31.8,32.4,13.6,13.9,91.7
40226.0,30.9,35.4,14.2,17.8,98.3
42530.0,30.3,34.6,13.5,15.1,93.5
42385.0,30.8,31.8,14.2,15.7,92.5
40251.0,26.8,32.9,12.9,15.0,87.60000000000001
159990.0,20.8,14.2,14.2,4.0,53.2
40469.0,31.9,33.1,14.4,16.7,96.1
62768.0,29.4,29.9,11.8,14.8,85.89999999999999
57606.0,30.8,30.3,12.5,14.2,87.8
40513.0,30.7,33.0,14.6,16.8,95.1
41854.0,32.4,32.0,14.7,14.2,93.3
41419.0,30.7,32.6,13.1,16.4,92.79999999999998
40515.0,30.1,29.2,13.1,15.9,88.3
28565.0,32.3,33.8,14.7,16.7,97.5
40577.0,31.4,33.0,14.6,16.5,95.5
51958.0,30.5,31.7,13.9,14.3,90.4
41743.0,31.1,32.2,14.0,15.4,92.70000000000002
40729.0,29.7,30.9,13.7,16.2,90.5
40889.0,28.9,32.7,13.4,14.9,89.9
41654.0,31.3,31.2,13.7,15.5,91.7
40800.0,30.9,32.2,13.4,15.9,92.4
41148.0,30.1,31.8,13.6,14.4,89.9
35349.0,32.1,33.9,14.9,16.0,96.9
40836.0,32.0,32.2,14.3,16.6,95.1
50290.0,31.3,31.2,13.9,14.8,91.2
51255.0,30.4,32.9,13.9,15.1,92.3
40949.0,32.0,32.9,15.1,16.8,96.8
53366.0,30.3,33.0,13.9,14.3,91.5
66715.0,30.1,30.7,13.2,13.6,87.6
41033.0,31.0,32.9,13.5,16.9,94.3
39095.0,30.8,33.1,13.5,14.0,91.4
42246.0,32.2,30.6,13.8,15.4,92.0
41091.0,33.3,33.4,12.9,16.9,96.5
38560.0,30.8,33.6,14.3,14.9,93.6
31383.0,32.3,33.7,14.3,15.9,96.2
41104.0,31.6,31.7,14.2,16.3,93.8
49462.0,30.5,31.3,13.7,14.3,89.8
35831.0,31.9,32.0,14.6,16.0,94.5
41146.0,31.5,31.5,14.2,16.2,93.4
40349.0,31.2,31.9,14.4,15.3,92.8
40203.0,30.9,32.5,14.3,16.1,93.8
41222.0,30.5,30.7,14.3,16.5,92.0
49000.0,31.1,31.8,14.5,14.4,91.8
62994.0,30.0,29.8,12.6,15.0,87.39999999999999
41230.0,31.3,32.4,14.9,16.9,95.5
41360.0,31.0,34.4,14.0,16.3,95.7
55923.0,31.1,30.2,13.9,15.2,90.4
41235.0,30.1,32.5,13.7,16.7,93.0
45207.0,32.6,34.4,14.4,13.6,95.0
41444.0,31.9,32.4,13.2,15.4,92.9
41274.0,29.7,32.3,14.3,16.3,92.6
39172.0,30.9,31.9,14.4,13.9,91.1
44190.0,31.2,31.1,13.4,14.8,90.5
41275.0,30.8,30.9,13.7,16.3,91.7
41190.0,29.9,31.9,13.8,14.6,90.2
45792.0,30.2,31.9,13.8,15.7,91.6
41325.0,30.5,31.8,14.0,16.5,92.8
48794.0,29.2,32.6,12.9,14.9,89.60000000000001
40626.0,30.9,32.1,13.9,15.2,92.1
41342.0,30.9,31.3,13.7,16.2,92.1
44653.0,30.2,32.2,13.9,14.6,90.9
55925.0,30.5,30.0,13.8,15.2,89.5
41380.0,31.0,31.4,13.6,16.7,92.7
44663.0,29.5,33.0,13.3,14.6,90.4
42615.0,30.2,31.1,13.5,15.0,89.8
41445.0,30.8,31.8,14.5,15.9,93.0
40381.0,31.1,33.2,12.4,15.1,91.8
41767.0,31.5,31.6,14.0,15.0,92.1
41517.0,31.1,30.8,13.5,16.2,91.6
41974.0,29.4,31.7,13.4,15.0,89.5
42465.0,31.2,31.2,13.8,15.7,91.9
41606.0,30.4,31.6,12.9,16.4,91.3
36660.0,30.1,33.1,13.7,15.3,92.2
42801.0,31.0,31.9,13.6,15.2,91.7
41615.0,30.5,31.6,12.9,15.8,90.8
39353.0,29.6,32.5,13.5,14.7,90.3
42721.0,30.8,31.8,14.1,15.7,92.4
41719.0,30.1,31.2,13.3,16.5,91.1
41576.0,29.4,31.9,13.9,14.6,89.8
44370.0,31.8,29.9,14.8,16.1,92.6
41747.0,30.0,30.9,14.0,15.0,89.9
51908.0,27.5,34.2,14.6,15.4,91.7
53058.0,30.2,33.6,12.6,13.3,89.69999999999999
41754.0,30.2,29.9,15.1,17.6,92.79999999999998
38566.0,30.5,29.3,13.8,16.4,90.0
48400.0,29.7,33.5,13.8,14.9,91.9
41876.0,31.4,33.5,13.9,16.3,95.1
39723.0,30.4,34.4,13.1,14.8,92.7
43129.0,30.6,31.7,13.7,15.0,91.0
41929.0,31.1,31.1,14.2,16.0,92.4
42262.0,29.3,32.0,13.8,14.1,89.19999999999999
43465.0,29.4,30.9,13.2,15.0,88.5
41958.0,29.4,30.9,13.2,16.0,89.5
41578.0,28.9,32.4,13.3,14.9,89.5
53080.0,31.9,30.9,13.9,15.9,92.6
42090.0,31.7,32.2,14.9,16.7,95.5
36103.0,32.8,33.3,15.5,15.3,96.9
43279.0,31.0,31.4,14.0,15.0,91.4
42096.0,30.4,31.1,13.9,15.8,91.2
42466.0,29.9,32.7,13.3,14.4,90.3
52679.0,30.3,30.6,13.2,15.0,89.10000000000001
42133.0,29.9,32.2,13.6,16.2,91.9
43123.0,29.3,32.3,13.5,15.0,90.1
37839.0,31.2,32.9,14.4,16.2,94.7
42219.0,31.0,32.4,14.3,16.5,94.2
49564.0,30.1,32.9,14.0,14.7,91.7
44442.0,30.9,31.8,13.5,16.1,92.3
42331.0,31.1,32.9,13.6,17.1,94.7
49541.0,30.6,32.6,13.7,13.2,90.1
46593.0,30.8,31.8,14.0,15.3,91.9
42341.0,30.2,31.2,13.9,16.6,91.9
39931.0,29.9,33.8,14.4,15.3,93.4
40479.0,31.3,32.0,13.7,15.6,92.6
42376.0,32.1,32.6,14.1,16.6,95.4
48588.0,31.2,30.8,14.0,14.7,90.7
43566.0,31.1,31.6,14.4,15.2,92.3
42424.0,30.7,30.2,13.3,16.1,90.3
42545.0,29.4,32.0,13.7,14.6,89.69999999999999
78195.0,29.3,28.9,13.1,13.9,85.2
42427.0,31.9,29.9,14.1,16.7,92.6
42048.0,30.5,34.5,13.8,14.9,93.7
56143.0,30.1,27.8,14.8,15.6,88.3
42444.0,31.8,31.9,15.2,17.2,96.1
48993.0,31.0,30.2,14.9,15.6,91.7
44952.0,30.9,34.1,13.9,14.0,92.9
42647.0,30.7,33.5,15.3,17.5,97.0
50885.0,32.5,30.6,14.0,14.3,91.4
59517.0,30.2,31.6,13.7,14.9,90.4
42654.0,30.7,31.4,14.3,15.3,91.7
46098.0,30.0,32.5,13.4,14.5,90.4
44134.0,30.7,30.5,13.2,15.2,89.60000000000001
42752.0,29.9,31.2,12.8,16.3,90.2
42738.0,29.7,32.5,13.2,13.7,89.10000000000001
35386.0,27.1,30.1,14.0,17.9,89.1
42773.0,28.0,36.0,13.4,15.1,92.5
43621.0,33.3,33.3,12.9,15.0,94.5
64174.0,30.0,28.5,14.8,15.4,88.7
42774.0,31.9,32.3,15.6,17.7,97.5
64945.0,30.5,32.6,12.9,14.0,90.0
44017.0,29.3,31.8,13.9,15.2,90.2
42806.0,30.3,30.6,13.2,16.1,90.20000000000002
41324.0,29.2,32.4,13.2,14.3,89.1
44384.0,30.8,32.1,13.7,15.6,92.2
42812.0,30.3,31.0,13.4,15.7,90.4
42873.0,29.6,31.6,13.7,14.5,89.4
39027.0,30.8,32.4,14.3,15.6,93.1
42863.0,31.8,31.1,14.1,16.2,93.2
42622.0,31.1,31.7,13.8,14.9,91.5
42549.0,31.3,31.0,13.8,15.8,91.9
42885.0,31.9,31.4,13.8,16.0,93.1
39880.0,31.0,32.7,14.1,15.3,93.1
64525.0,30.3,29.9,12.9,13.2,86.30000000000001
42981.0,31.2,32.0,14.1,17.0,94.3
48935.0,31.0,32.6,14.0,14.1,91.7
41800.0,32.1,32.1,13.7,15.4,93.3
42983.0,31.8,31.3,14.0,16.2,93.3
40771.0,30.6,32.4,13.7,14.4,91.1
42933.0,31.5,31.7,13.3,16.0,92.5
43094.0,29.9,30.6,12.9,16.5,89.9
43561.0,31.6,33.0,14.0,15.8,94.4
43171.0,31.9,32.1,14.3,16.4,94.7
45062.0,31.2,33.6,13.5,14.7,93.0
42319.0,31.3,34.4,14.5,15.9,96.1
43201.0,32.2,32.2,14.6,16.6,95.6
46659.0,31.4,32.8,14.6,14.8,93.59999999999998
44729.0,29.5,32.7,14.1,15.6,91.9
43225.0,31.6,30.5,15.6,15.5,93.2
44003.0,28.4,33.1,12.9,14.7,89.10000000000001
46955.0,31.3,31.8,14.0,15.6,92.7
43436.0,31.1,32.5,14.0,16.4,94.0
46297.0,30.8,32.8,13.6,14.8,92.0
60191.0,32.2,31.8,14.0,16.0,94.0
43602.0,30.5,32.1,14.6,15.3,92.5
48864.0,30.7,30.5,14.1,14.7,90.0
44914.0,29.7,31.2,13.2,15.1,89.19999999999999
43623.0,30.7,31.3,13.4,15.0,90.4
43157.0,28.9,31.4,12.5,14.5,87.3
56003.0,30.5,30.5,13.3,14.4,88.7
43641.0,30.4,31.0,13.9,16.6,91.9
47353.0,29.7,31.8,13.4,14.8,89.7
45064.0,30.6,31.2,13.3,15.3,90.4
43644.0,29.6,30.3,12.7,16.0,88.60000000000001
43211.0,28.7,32.0,13.4,14.4,88.50000000000001
46547.0,30.0,32.4,12.9,14.4,89.7
43794.0,26.8,32.1,13.9,15.9,88.70000000000002
47933.0,28.9,31.2,13.9,14.1,88.1
49825.0,30.8,30.5,14.2,15.1,90.6
43825.0,31.1,31.7,13.9,16.1,92.8
36993.0,31.3,33.2,14.6,14.8,93.9
47967.0,31.8,31.6,14.5,15.4,93.3
44306.0,31.2,28.5,15.1,17.3,92.1
47811.0,32.6,33.0,15.3,15.0,95.9
58550.0,30.4,31.3,13.1,14.4,89.2
44337.0,30.2,32.2,14.9,16.2,93.5
43936.0,30.1,35.7,12.6,13.0,91.4
48204.0,31.4,31.2,14.5,13.1,90.2
44340.0,29.8,30.8,12.6,16.0,89.2
41768.0,29.8,28.3,15.1,14.6,87.8
42798.0,30.8,31.7,14.0,15.3,91.8
44355.0,30.8,31.2,14.0,16.3,92.3
52154.0,29.1,32.8,13.7,14.9,90.5
49316.0,30.0,30.9,13.3,14.6,88.8
44446.0,29.6,30.9,12.9,15.3,88.7
47227.0,29.5,33.3,13.6,16.1,92.5
44962.0,31.5,31.2,13.9,15.1,91.7
44509.0,31.0,30.7,13.7,15.8,91.2
44007.0,30.1,31.5,13.3,14.3,89.2
43621.0,32.0,31.4,13.6,15.4,92.4
44541.0,31.7,31.1,13.6,16.4,92.79999999999998
42863.0,31.0,32.1,14.0,14.6,91.7
57114.0,31.9,32.6,14.0,16.0,94.5
44566.0,32.0,31.8,13.8,16.8,94.4
53839.0,31.5,31.7,13.8,14.6,91.6
44009.0,30.4,32.6,12.0,16.4,91.4
44625.0,30.3,34.0,14.1,16.4,94.79999999999998
61273.0,27.1,32.0,10.8,13.5,83.4
46375.0,31.0,31.7,13.8,13.9,90.4
44769.0,31.1,28.6,12.4,16.6,88.70000000000002
45320.0,29.3,32.5,13.2,15.1,90.1
39907.0,31.5,32.0,14.2,15.8,93.5
44833.0,30.6,32.0,14.4,15.9,92.9
70078.0,31.4,29.9,12.5,13.2,87.0
45052.0,30.9,29.0,11.4,17.1,88.4
61947.0,30.0,28.8,14.6,15.1,88.49999999999999
46883.0,31.7,30.8,14.3,15.9,92.7
45086.0,31.0,29.6,14.7,15.0,90.3
52090.0,32.0,31.8,14.6,13.8,92.2
47699.0,28.9,33.2,14.0,17.1,93.2
45131.0,31.8,33.3,13.4,15.0,93.5
58563.0,26.7,31.8,12.2,15.3,86.0
59633.0,29.7,30.6,13.9,14.6,88.8
45317.0,31.4,31.0,13.7,15.8,91.9
50908.0,30.7,30.7,14.0,14.4,89.80000000000001
103228.0,29.7,29.0,13.5,14.0,86.2
45357.0,30.6,32.9,13.5,16.4,93.4
43599.0,30.6,33.6,14.3,15.1,93.6
99762.0,30.3,27.6,12.8,13.1,83.8
45384.0,30.4,30.7,13.3,15.4,89.8
50147.0,30.4,32.1,13.4,15.4,91.3
46615.0,28.3,32.5,12.8,15.4,89.0
45437.0,30.3,29.3,14.0,15.9,89.5
45027.0,30.7,33.6,13.2,13.5,91.0
109811.0,25.4,25.8,12.6,10.3,74.10000000000001
45444.0,31.1,28.9,13.6,14.4,88.0
77591.0,28.7,26.6,12.0,13.5,80.8
45658.0,31.1,30.4,13.7,14.6,89.8
45492.0,31.8,32.3,13.0,15.9,93.0
45585.0,29.6,29.2,13.8,15.0,87.6
46168.0,31.3,31.2,13.4,15.4,91.3
45497.0,29.8,28.5,12.8,15.8,86.89999999999999
45719.0,28.1,32.5,12.7,14.8,88.1
49994.0,30.3,31.7,14.0,15.2,91.2
45620.0,30.8,30.4,13.7,16.1,91.0
41764.0,30.3,31.0,13.8,14.9,90.0
57060.0,30.4,32.1,14.4,16.2,93.1
45633.0,31.2,32.8,14.2,15.1,93.3
46152.0,31.8,31.0,14.6,15.8,93.2
45635.0,30.9,30.8,13.9,17.0,92.6
35480.0,33.2,34.0,14.8,15.3,97.3
46971.0,30.6,31.6,13.9,14.9,91.0
45752.0,31.2,31.9,13.8,16.1,93.0
50917.0,29.9,31.2,13.8,14.3,89.19999999999999
63073.0,29.7,30.2,12.6,13.9,86.4
40710.0,31.9,31.8,14.4,15.9,94.0
45791.0,31.4,31.0,14.2,15.9,92.5
56619.0,30.0,30.3,13.7,14.0,88.0
39641.0,33.2,32.5,15.5,16.9,98.1
45814.0,28.8,32.0,14.4,16.5,91.7
54016.0,30.4,30.8,14.8,13.7,89.7
81935.0,31.6,29.3,15.0,13.6,89.5
45822.0,27.8,29.8,12.9,16.6,87.1
48937.0,29.8,32.6,13.4,14.7,90.5
83879.0,29.4,29.1,12.4,12.7,83.60000000000001
45823.0,31.6,30.6,13.9,16.4,92.5
45636.0,30.5,34.5,13.4,16.8,95.2
46322.0,30.3,31.0,14.2,14.6,90.1
45880.0,31.0,32.1,12.6,16.0,91.7
46479.0,28.5,33.2,12.7,14.7,89.10000000000001
45817.0,30.9,30.9,14.9,14.6,91.3
45908.0,31.2,30.6,13.9,16.0,91.7
43197.0,30.2,31.6,13.9,15.0,90.7
80141.0,31.2,27.7,13.0,15.6,87.5
45962.0,31.7,30.1,14.7,18.1,94.6
49889.0,29.3,33.6,12.5,14.7,90.1
46125.0,31.2,30.4,11.0,15.8,88.39999999999999
45969.0,32.3,30.1,14.7,16.0,93.1
42321.0,28.3,29.6,14.7,16.7,89.30000000000001
46226.0,30.1,30.5,12.6,14.7,87.9
46084.0,32.1,31.9,12.2,16.4,92.6
46461.0,30.1,31.9,13.9,14.3,90.2
100935.0,29.5,28.7,13.0,12.0,83.2
46133.0,29.7,31.1,14.9,16.4,92.1
42078.0,31.2,34.5,13.8,14.0,93.5
51113.0,31.9,30.4,13.8,15.0,91.1
46161.0,30.2,33.3,14.1,16.2,93.8
43774.0,32.9,34.1,12.8,15.1,94.9
44960.0,31.2,32.8,14.4,15.3,93.7
46314.0,31.6,30.8,14.1,16.0,92.5
53959.0,31.3,31.3,13.5,14.0,90.1
120295.0,27.4,24.9,13.1,12.1,77.49999999999999
46405.0,30.3,32.9,13.3,16.9,93.4
42110.0,31.1,32.8,12.5,15.3,91.7
63617.0,29.0,30.9,13.1,13.7,86.7
46513.0,31.7,29.9,12.9,15.0,89.5
48303.0,29.2,31.8,12.2,14.4,87.60000000000001
52330.0,31.1,32.4,15.4,16.8,95.7
46638.0,29.1,32.9,12.7,16.2,90.9
51407.0,30.2,34.1,13.8,14.9,93.0
46682.0,31.1,30.6,13.7,15.1,90.5
46752.0,31.0,30.2,13.1,15.6,89.89999999999999
44990.0,29.9,31.5,13.3,14.3,89.0
52381.0,30.6,30.9,13.6,14.7,89.8
46835.0,30.2,30.1,14.0,16.3,90.6
53349.0,29.1,31.0,13.3,14.3,87.7
54591.0,30.3,34.5,13.6,15.0,93.4
46869.0,29.8,32.6,13.5,16.0,91.9
49514.0,28.5,33.1,14.5,16.2,92.3
64386.0,30.0,31.5,14.8,13.8,90.1
46966.0,30.0,29.8,15.2,16.0,91.0
47466.0,29.9,30.2,13.7,15.3,89.1
46995.0,30.7,32.7,13.3,14.7,91.4
46797.0,31.2,31.6,14.8,15.2,92.8
46639.0,31.7,30.9,13.6,14.8,91.0
47006.0,31.0,30.1,13.8,15.8,90.7
43368.0,30.4,32.5,13.8,14.7,91.4
73940.0,29.3,30.0,12.9,14.0,86.2
47063.0,30.6,31.3,13.8,14.4,90.1
46468.0,29.1,30.4,11.3,14.7,85.5
47214.0,31.6,30.5,14.2,14.5,90.8
47076.0,31.0,30.0,13.0,16.4,90.4
46643.0,28.1,30.9,14.3,13.9,87.2
55581.0,31.4,26.9,13.2,15.3,86.8
47116.0,32.2,30.8,12.2,15.5,90.7
47960.0,31.9,31.0,13.0,15.9,91.8
46343.0,31.4,31.1,13.2,15.8,91.5
47251.0,30.8,30.7,14.1,16.5,92.1
63415.0,30.1,30.1,13.1,14.0,87.3
47310.0,30.3,31.7,13.5,15.8,91.3
50800.0,28.9,31.4,13.4,14.4,88.10000000000001
79550.0,30.7,31.0,13.0,14.2,88.9
47315.0,31.0,32.2,14.0,15.8,93.0
49918.0,31.4,33.5,14.3,14.3,93.5
99844.0,30.8,28.7,13.0,12.9,85.4
47343.0,30.1,29.0,13.7,15.6,88.39999999999999
48803.0,31.3,32.4,12.7,15.0,91.4
47844.0,30.4,31.2,13.1,15.4,90.1
56487.0,30.0,30.2,13.5,14.4,88.10000000000001
47890.0,31.1,31.3,13.7,14.8,90.9
47938.0,30.3,30.5,13.0,16.2,90.0
46471.0,29.6,30.9,13.0,14.6,88.1
49145.0,29.8,33.3,13.7,15.2,92.0
47964.0,30.5,29.3,14.8,15.6,90.2
44928.0,28.5,31.7,14.1,14.2,88.5
43626.0,30.9,31.8,13.8,15.2,91.7
47986.0,30.0,30.8,13.5,16.1,90.4
46255.0,30.4,31.5,13.5,15.3,90.7
47995.0,30.5,31.4,13.1,15.3,90.3
54930.0,28.8,29.6,15.3,14.6,88.3
48061.0,30.2,30.7,14.6,17.5,93.0
57312.0,29.5,31.2,14.9,14.3,89.9
41770.0,31.5,32.6,14.3,15.7,94.1
48157.0,31.0,30.4,13.9,16.1,91.4
68103.0,29.9,29.3,13.2,13.8,86.2
48233.0,30.1,30.0,13.9,16.1,90.1
52434.0,30.3,30.6,13.2,14.5,88.60000000000001
48133.0,31.5,31.4,13.4,14.9,91.2
48347.0,30.7,30.3,13.5,15.4,89.9
47787.0,29.7,30.5,13.5,14.3,88.0
107952.0,29.4,29.7,13.3,12.2,84.6
48356.0,30.5,28.8,14.0,17.1,90.4
50172.0,27.9,33.3,13.0,14.4,88.6
54704.0,30.0,34.0,14.0,15.7,93.7
48391.0,32.6,28.4,13.3,16.8,91.1
56191.0,32.0,31.9,11.4,14.2,89.5
169551.0,28.9,25.9,11.0,8.4,74.2
48414.0,31.3,27.8,14.1,17.0,90.2
47394.0,28.9,30.8,14.6,13.9,88.2
89387.0,29.9,30.4,13.3,14.4,88.0
48450.0,31.4,32.0,14.0,16.8,94.2
43928.0,30.4,33.3,14.4,15.5,93.6
48351.0,30.9,31.5,13.9,14.8,91.1
48484.0,30.1,31.1,13.3,15.7,90.2
58784.0,29.2,30.7,13.0,14.3,87.2
174317.0,26.0,22.4,11.9,8.8,69.1
48487.0,29.4,31.1,14.5,17.0,92.0
78440.0,29.9,27.1,14.2,14.1,85.3
47732.0,32.0,30.6,14.3,15.2,92.1
48592.0,31.7,31.1,14.2,16.2,93.2
56164.0,30.8,30.6,13.3,14.9,89.60000000000001
47612.0,30.9,31.0,14.0,14.7,90.6
48607.0,30.2,31.2,14.5,16.0,91.9
59232.0,30.6,31.9,13.3,14.4,90.2
47589.0,30.8,30.4,13.7,15.4,90.3
48663.0,30.3,31.8,13.6,15.8,91.5
48824.0,28.2,28.8,12.4,13.8,83.2
48671.0,30.5,30.5,15.1,15.3,91.4
48001.0,31.5,30.9,11.7,12.8,86.89999999999999
48295.0,33.1,31.1,13.9,15.9,94.0
48692.0,32.9,29.9,13.4,16.8,93.0
48073.0,29.2,30.9,13.4,14.5,88.0
58833.0,28.8,36.0,14.4,15.0,94.2
48693.0,34.3,32.3,14.8,16.5,97.9
54344.0,29.1,31.6,13.0,13.3,87.0
48447.0,30.1,30.6,13.5,14.8,89.0
48808.0,30.4,30.6,13.3,16.0,90.3
46476.0,29.8,31.4,13.4,14.3,88.9
73862.0,30.8,29.4,13.2,13.9,87.30000000000001
49088.0,30.3,29.2,14.5,15.8,89.8
54091.0,30.6,32.8,14.4,14.5,92.3
48836.0,31.1,31.6,14.9,15.4,93.0
49160.0,32.2,28.8,13.4,15.3,89.7
48191.0,28.3,29.2,15.7,14.1,87.3
59650.0,29.4,33.4,12.3,13.8,88.89999999999999
49295.0,29.1,31.2,12.6,16.0,88.89999999999999
49952.0,29.2,30.7,14.0,15.7,89.60000000000001
47282.0,31.0,31.0,14.1,15.8,91.9
49369.0,30.9,30.9,13.7,15.8,91.3
59978.0,28.7,30.4,13.0,14.0,86.1
48449.0,30.8,31.8,14.1,14.8,91.5
49398.0,29.9,31.0,13.7,15.9,90.5
56390.0,29.2,30.0,13.7,14.3,87.2
46419.0,30.6,31.4,13.9,15.2,91.1
49425.0,29.6,30.6,14.0,15.6,89.8
55411.0,28.7,32.4,13.0,14.1,88.19999999999999
48470.0,31.6,31.2,13.2,14.6,90.6
49571.0,30.1,30.2,13.6,15.7,89.6
46824.0,29.8,31.1,13.5,14.6,89.0
52472.0,31.3,30.8,13.7,14.5,90.3
49604.0,31.3,30.7,13.7,15.5,91.2
47436.0,31.1,32.3,13.9,14.5,91.8
