basari_sirasi,ayt_matematik,ayt_edebiyat,ayt_cografya1,toplam_net
267523.0,8.6,14.2,2.9,25.7
254374.0,10.1,13.3,4.1,27.5
205954.0,6.2,15.8,2.8,24.8
267762.0,11.4,11.9,1.9,25.2
276126.0,12.3,10.9,3.7,26.9
260343.0,4.8,14.7,3.4,22.9
267933.0,8.6,14.3,3.0,25.9
287419.0,7.5,14.2,4.6,26.3
226428.0,4.0,17.1,4.2,25.3
268427.0,10.6,13.8,1.7,26.1
223286.0,11.0,14.7,5.5,31.2
252972.0,3.5,11.0,3.5,18.0
269129.0,18.8,4.0,0.0,22.8
584299.0,11.1,4.0,3.3,18.4
231859.0,4.6,15.6,4.0,24.2
269545.0,10.2,13.7,2.3,26.2
225685.0,5.8,14.3,3.6,23.700000000000003
269727.0,9.7,12.5,2.8,25.0
234963.0,10.7,11.9,3.9,26.5
267613.0,4.3,14.2,3.5,22.0
269764.0,10.2,13.8,3.1,27.1
289128.0,5.4,14.3,4.7,24.4
251076.0,4.7,14.8,3.7,23.2
270181.0,9.6,12.9,2.5,25.0
267523.0,8.1,13.7,4.5,26.3
244039.0,4.8,15.6,3.6,24.0
270388.0,11.5,13.5,3.6,28.6
298140.0,15.0,9.7,3.0,27.7
228722.0,5.1,15.6,3.6,24.3
270478.0,8.1,12.9,2.6,23.6
269320.0,8.6,15.4,3.8,27.8
237701.0,5.3,14.4,3.8,23.5
270723.0,8.0,14.2,2.6,24.8
264768.0,9.4,16.4,4.2,30.0
270271.0,5.4,15.7,3.2,24.3
270915.0,7.8,15.6,3.0,26.4
260148.0,6.9,15.7,4.2,26.8
256051.0,5.7,15.3,3.1,24.1
271110.0,11.5,12.5,3.0,27.0
296356.0,7.7,12.4,4.3,24.4
209733.0,6.7,15.1,3.4,25.2
271959.0,10.4,13.3,2.7,26.4
313058.0,7.8,12.5,4.2,24.5
235229.0,8.8,12.1,3.4,24.3
272019.0,7.3,14.3,2.9,24.5
283498.0,8.7,14.4,3.3,26.4
230488.0,6.0,16.1,3.7,25.8
272189.0,6.7,15.1,3.1,24.9
229567.0,4.7,14.6,3.4,22.7
272378.0,10.9,14.4,2.1,27.4
245658.0,4.3,13.6,3.4,21.3
272529.0,6.8,15.9,2.4,25.1
295254.0,5.6,13.1,4.3,23.0
227839.0,5.2,15.5,3.6,24.3
272681.0,8.2,13.8,2.6,24.6
312133.0,7.2,13.4,4.3,24.9
270843.0,4.1,15.5,3.3,22.9
273473.0,8.8,14.3,2.6,25.700000000000003
268032.0,7.6,15.2,4.1,26.9
323324.0,4.6,15.6,3.4,23.6
274350.0,8.5,15.1,2.9,26.5
251194.0,6.2,12.8,3.2,22.2
274537.0,4.3,17.3,2.7,24.3
217862.0,9.4,14.9,2.9,27.2
261358.0,3.4,15.7,3.4,22.5
274613.0,11.3,12.3,1.7,25.3
320929.0,9.3,11.4,4.7,25.4
234119.0,4.1,15.4,3.9,23.4
274731.0,7.8,14.0,3.1,24.9
318467.0,6.4,13.6,4.4,24.4
271052.0,5.7,13.6,3.3,22.6
274841.0,7.4,11.6,2.7,21.7
295937.0,6.2,13.7,4.8,24.7
262170.0,4.6,15.2,3.3,23.1
274935.0,8.4,13.6,3.9,25.9
274143.0,11.6,11.7,3.6,26.9
271599.0,5.8,11.9,3.5,21.2
274994.0,11.2,10.7,2.4,24.3
283031.0,7.0,13.7,4.9,25.6
248439.0,4.2,17.5,3.4,25.1
275086.0,9.1,16.1,2.5,27.700000000000003
283249.0,6.9,15.5,3.9,26.3
247236.0,4.4,16.7,4.0,25.1
275574.0,7.0,16.4,3.0,26.4
221843.0,3.8,17.1,2.8,23.700000000000003
276151.0,10.2,15.3,2.9,28.4
234201.0,5.9,17.4,4.9,28.2
261293.0,3.7,17.1,3.8,24.6
277133.0,3.7,17.2,3.6,24.5
283722.0,2.6,15.8,4.3,22.700000000000003
241200.0,7.2,15.1,3.9,26.2
277994.0,9.8,15.8,3.2,28.8
288083.0,10.5,14.1,4.3,28.9
264022.0,5.1,16.4,3.6,25.1
278050.0,9.3,15.3,2.8,27.4
247325.0,5.1,15.4,3.3,23.8
278259.0,9.7,13.5,2.8,26.0
321045.0,6.5,13.7,4.3,24.5
236815.0,5.2,14.9,3.4,23.5
278873.0,8.8,13.3,2.6,24.700000000000003
307732.0,6.6,14.0,4.4,25.0
243554.0,4.7,15.4,3.6,23.700000000000003
266145.0,4.5,15.4,3.8,23.7
279460.0,7.9,14.4,2.6,24.9
347049.0,5.7,13.0,4.4,23.1
258785.0,5.7,15.9,3.6,25.200000000000003
279653.0,11.5,12.4,2.5,26.4
236168.0,14.3,11.0,4.1,29.4
219823.0,5.2,16.0,3.7,24.9
279847.0,8.8,13.5,2.5,24.8
293584.0,7.1,13.8,4.4,25.3
257440.0,3.6,17.0,3.7,24.3
280385.0,7.5,15.4,3.1,26.0
280832.0,7.2,14.8,3.6,25.6
299273.0,5.3,14.7,3.5,23.5
280609.0,9.2,14.1,3.0,26.3
261399.0,9.3,14.2,4.2,27.7
241292.0,4.4,15.3,3.6,23.300000000000004
280876.0,8.4,14.7,2.3,25.4
296399.0,9.7,11.2,4.3,25.2
285406.0,4.0,14.8,3.9,22.7
280909.0,12.2,13.8,2.7,28.7
356384.0,4.9,13.6,4.0,22.5
201728.0,5.8,18.3,2.9,27.0
281470.0,7.0,16.3,2.7,26.0
328771.0,5.6,12.9,3.8,22.3
264009.0,4.6,14.4,4.3,23.3
282825.0,9.9,12.7,2.6,25.200000000000003
337647.0,7.5,12.3,3.4,23.2
281093.0,4.1,15.3,3.6,23.0
284385.0,8.3,13.5,2.6,24.4
298953.0,6.3,14.5,3.9,24.7
240683.0,8.0,9.6,2.6,20.200000000000003
284545.0,5.7,15.6,3.4,24.7
260013.0,3.8,15.6,3.1,22.5
284575.0,7.8,13.2,3.0,24.0
249499.0,7.7,14.1,4.0,25.8
232545.0,5.2,16.8,3.6,25.6
284962.0,8.1,14.4,3.0,25.5
354456.0,5.2,12.1,3.8,21.1
212535.0,3.9,15.9,4.4,24.200000000000003
284992.0,4.4,14.4,3.8,22.6
311432.0,7.6,11.5,4.2,23.3
261053.0,5.1,14.3,3.3,22.7
284994.0,9.0,13.5,2.7,25.2
316547.0,8.6,13.0,4.1,25.700000000000003
279076.0,6.4,15.4,3.4,25.2
285389.0,10.0,14.3,2.6,26.9
351697.0,9.3,12.3,4.5,26.1
252725.0,8.4,12.2,3.3,23.9
285723.0,11.3,11.0,2.3,24.6
311440.0,7.6,12.0,4.8,24.4
265078.0,4.3,15.4,3.6,23.3
286003.0,7.7,14.1,2.9,24.7
313200.0,5.9,14.5,4.3,24.7
1299318.0,3.6,9.6,3.4,16.599999999999998
286624.0,15.7,7.8,2.1,25.6
398940.0,11.3,7.6,4.1,23.0
240464.0,3.8,16.8,3.7,24.3
287423.0,9.8,12.4,2.7,24.9
259551.0,3.7,16.4,3.7,23.8
287810.0,8.2,15.6,2.9,26.7
297968.0,7.5,14.5,4.1,26.1
322065.0,4.0,15.1,3.3,22.4
287994.0,9.0,13.8,2.7,25.5
277140.0,8.1,14.7,4.3,27.1
270591.0,4.6,13.9,3.9,22.4
288027.0,9.3,12.6,3.5,25.4
320271.0,6.7,15.4,3.3,25.4
263795.0,4.5,14.0,3.7,22.2
288073.0,9.6,12.6,2.2,24.4
314745.0,7.6,12.5,3.9,24.0
236979.0,5.2,15.3,3.5,24.0
288529.0,9.3,13.5,2.7,25.5
332934.0,7.6,12.6,4.4,24.6
267457.0,3.4,14.5,3.6,21.5
288650.0,7.8,14.0,3.4,25.2
322028.0,4.8,14.1,4.4,23.3
255979.0,7.0,13.2,2.2,22.4
289362.0,9.3,14.8,2.1,26.200000000000003
250928.0,5.4,14.4,3.6,23.4
289852.0,8.3,13.9,2.7,24.9
263814.0,8.5,14.9,4.3,27.7
282224.0,4.8,13.5,3.2,21.5
290068.0,9.3,12.3,2.8,24.4
293832.0,7.7,13.7,4.5,25.9
257972.0,5.0,14.9,3.5,23.4
290168.0,7.8,14.1,2.8,24.7
285291.0,8.1,14.3,4.2,26.6
358361.0,4.5,12.4,3.3,20.2
290379.0,7.6,11.4,2.9,21.9
287288.0,3.6,16.2,3.6,23.4
290465.0,8.6,13.5,2.7,24.8
317565.0,6.5,13.9,4.3,24.7
247859.0,4.8,15.0,3.7,23.5
290644.0,9.1,12.3,2.5,23.9
333205.0,6.1,13.3,4.3,23.7
246108.0,5.9,14.8,3.2,23.9
290753.0,12.5,10.8,2.1,25.4
305268.0,8.9,13.5,4.1,26.5
214482.0,7.1,13.3,3.1,23.5
291021.0,9.0,15.5,2.3,26.8
376867.0,8.3,12.9,4.2,25.4
255002.0,5.8,14.8,3.6,24.200000000000003
291698.0,6.8,13.9,1.7,22.4
280512.0,6.0,15.6,3.8,25.4
260055.0,5.0,13.5,2.9,21.4
292043.0,7.9,13.7,2.6,24.200000000000003
286048.0,6.9,13.9,4.1,24.9
235215.0,5.0,16.2,3.6,24.8
292478.0,8.4,14.6,2.8,25.8
359653.0,5.7,13.3,4.5,23.5
267291.0,4.4,16.6,3.4,24.4
292570.0,7.6,13.8,3.1,24.5
261662.0,8.0,14.8,4.2,27.0
254629.0,4.2,16.3,3.6,24.1
293273.0,6.9,15.8,3.4,26.1
265236.0,7.8,16.8,4.3,28.9
232096.0,5.0,15.2,3.5,23.7
293818.0,7.5,14.2,3.1,24.8
379934.0,6.2,13.4,4.5,24.1
268102.0,3.4,16.2,4.0,23.6
294001.0,10.0,12.8,1.9,24.7
252528.0,5.6,12.5,3.5,21.6
294348.0,5.5,16.2,3.8,25.5
278442.0,5.7,15.3,4.6,25.6
264387.0,4.4,15.2,3.7,23.3
294715.0,8.4,13.4,2.5,24.3
321843.0,7.9,12.2,4.6,24.700000000000003
246969.0,6.4,12.8,3.3,22.500000000000004
294803.0,9.8,12.5,2.6,24.9
352541.0,6.5,11.8,4.6,22.9
256371.0,4.3,17.6,3.4,25.3
295428.0,4.3,17.0,3.0,24.3
285075.0,6.9,14.7,3.4,25.0
268665.0,2.9,15.5,4.0,22.4
296021.0,9.4,15.5,3.4,28.3
286445.0,8.2,13.8,4.3,26.3
293169.0,4.1,16.0,3.3,23.4
297659.0,8.3,15.3,3.1,26.700000000000003
260421.0,8.8,15.5,4.0,28.3
291134.0,4.0,17.8,2.9,24.7
297992.0,7.1,12.8,1.9,21.8
298984.0,3.2,14.7,3.7,21.6
298115.0,7.9,15.3,2.6,25.800000000000004
251545.0,4.8,15.1,3.1,23.0
298483.0,11.4,12.7,2.4,26.5
845867.0,4.0,8.7,3.5,16.2
299121.0,8.2,13.6,2.9,24.7
482439.0,6.8,10.4,4.1,21.3
246573.0,4.2,12.9,3.0,20.1
299468.0,6.5,15.1,3.1,24.700000000000003
285632.0,6.8,14.9,3.7,25.4
262563.0,2.2,17.0,4.6,23.8
299641.0,5.6,16.7,2.8,25.1
288939.0,11.7,13.3,3.4,28.4
286554.0,5.2,13.6,3.5,22.3
300837.0,9.6,12.7,3.0,25.3
322410.0,7.2,13.1,4.4,24.700000000000003
255786.0,4.6,14.4,3.6,22.6
300885.0,10.0,11.8,2.3,24.1
322958.0,8.0,14.6,3.9,26.5
279960.0,3.6,16.4,3.5,23.5
301462.0,7.5,14.1,2.8,24.4
294884.0,3.4,16.6,3.3,23.3
302023.0,7.6,14.6,2.6,24.8
308431.0,6.0,15.6,3.7,25.3
281996.0,5.1,14.5,3.2,22.8
302057.0,8.6,14.0,2.8,25.4
311520.0,7.1,14.6,4.0,25.7
330579.0,8.2,14.7,3.5,26.4
302435.0,14.7,13.9,2.3,30.9
277492.0,13.5,14.3,3.8,31.6
260279.0,4.2,16.2,3.9,24.3
303050.0,8.8,14.1,3.3,26.2
105477.0,18.8,15.8,5.2,39.8
251778.0,5.4,14.6,3.1,23.1
303158.0,8.1,13.1,2.7,23.9
334556.0,7.2,12.9,4.2,24.3
343123.0,3.2,13.7,3.4,20.3
303448.0,8.0,12.7,2.7,23.4
309718.0,6.6,13.6,4.3,24.5
274303.0,4.6,16.0,3.2,23.8
304439.0,8.3,14.4,2.6,25.300000000000004
376382.0,5.0,14.4,4.1,23.5
267226.0,5.2,14.9,4.1,24.200000000000003
304460.0,9.5,13.0,2.8,25.3
372890.0,5.9,11.3,4.5,21.700000000000003
325943.0,4.3,15.6,3.4,23.3
304788.0,8.1,15.1,2.4,25.6
265763.0,5.2,14.8,2.7,22.7
305149.0,7.8,15.0,3.2,26.0
319818.0,8.0,15.4,3.2,26.6
307993.0,4.4,12.0,3.2,19.6
305213.0,7.6,14.3,2.8,24.7
284597.0,4.4,14.1,3.4,21.9
305887.0,8.6,12.5,2.7,23.8
316450.0,6.0,14.5,4.2,24.7
271163.0,4.4,14.6,3.4,22.4
305934.0,8.2,13.4,2.7,24.3
307362.0,6.9,15.0,4.2,26.1
214930.0,6.5,14.3,2.9,23.7
306691.0,8.4,12.3,3.4,24.1
258082.0,5.1,15.2,3.6,23.9
307442.0,7.3,13.4,3.4,24.1
360498.0,7.4,12.5,4.1,24.0
284697.0,7.2,15.4,3.3,25.9
307586.0,7.4,14.4,2.0,23.8
302150.0,8.8,14.6,4.2,27.6
272818.0,7.7,11.6,3.5,22.8
307589.0,10.3,10.7,2.8,23.8
310192.0,7.0,12.3,5.1,24.4
241295.0,3.6,17.1,2.6,23.300000000000004
308597.0,5.1,13.4,2.9,21.4
327841.0,5.3,14.8,4.3,24.4
297760.0,3.4,15.9,3.6,22.9
308821.0,7.9,14.3,2.9,25.1
310621.0,6.3,15.2,3.9,25.4
273711.0,5.3,14.7,3.5,23.5
309381.0,9.4,13.1,2.5,25.0
346939.0,7.7,12.1,4.1,23.9
299463.0,3.4,15.8,3.6,22.8
309655.0,7.1,14.8,3.1,25.0
312588.0,6.5,14.8,3.6,24.9
297974.0,2.9,16.8,3.7,23.4
310434.0,11.3,12.1,2.3,25.7
312484.0,5.4,14.0,4.7,24.1
319151.0,3.4,15.4,3.5,22.3
310478.0,6.8,15.4,2.9,25.1
313060.0,6.2,14.9,4.0,25.1
262879.0,4.6,15.1,3.6,23.3
310600.0,8.4,13.5,2.7,24.6
348102.0,6.9,12.3,4.4,23.6
306572.0,2.9,14.0,3.5,20.4
310894.0,9.4,14.4,2.5,26.3
334376.0,7.2,11.4,5.3,23.9
275015.0,5.2,15.5,3.4,24.1
310946.0,9.5,14.4,2.7,26.6
311626.0,10.1,14.4,3.9,28.4
270747.0,7.3,11.1,3.4,21.8
311181.0,11.8,9.8,2.2,23.8
305322.0,10.4,9.8,3.7,23.9
286415.0,4.6,14.2,3.4,22.2
311624.0,9.0,12.7,2.2,23.9
341669.0,4.8,13.4,4.6,22.8
291792.0,2.3,14.9,3.2,20.4
311840.0,5.1,12.8,4.6,22.5
336694.0,6.0,13.7,3.8,23.5
293608.0,5.1,16.1,3.2,24.4
312233.0,8.2,14.2,2.8,25.2
221055.0,10.3,14.3,4.2,28.8
237906.0,5.1,15.4,3.4,23.9
312234.0,8.0,12.3,2.6,22.9
331519.0,6.8,15.1,3.3,25.2
271814.0,4.4,16.8,3.0,24.200000000000003
313046.0,6.8,13.0,2.7,22.5
315766.0,3.8,14.2,5.2,23.2
296988.0,3.7,15.8,3.5,23.0
313150.0,4.8,16.6,1.8,23.200000000000003
318212.0,3.8,15.4,4.0,23.2
249520.0,4.6,15.1,3.6,23.3
313315.0,7.8,13.3,2.8,23.9
347179.0,6.0,12.9,4.3,23.2
256879.0,5.5,14.8,3.5,23.8
313436.0,8.5,13.1,2.5,24.1
353872.0,6.2,12.9,4.4,23.5
293478.0,5.3,13.8,3.3,22.4
313876.0,10.2,13.1,2.6,25.9
286462.0,10.6,12.6,4.1,27.3
264650.0,6.5,12.2,4.8,23.5
315397.0,10.1,10.9,1.5,22.5
334736.0,5.4,14.7,4.6,24.700000000000003
874312.0,3.7,8.4,3.2,15.3
315587.0,7.4,12.8,4.1,24.300000000000004
374114.0,2.5,15.6,4.8,22.9
243427.0,3.8,15.0,3.4,22.2
315774.0,11.4,9.1,2.0,22.5
277670.0,3.8,15.2,3.5,22.5
316973.0,7.2,13.9,3.0,24.1
348529.0,5.7,13.1,4.4,23.200000000000003
283569.0,5.9,12.2,3.4,21.5
317474.0,8.1,12.2,2.7,23.0
380834.0,5.1,12.7,4.2,22.0
283604.0,3.4,15.7,3.1,22.2
317991.0,7.8,12.8,2.9,23.5
332685.0,8.8,11.0,4.7,24.5
283823.0,5.3,15.0,3.0,23.3
318069.0,4.7,13.5,1.9,20.1
279537.0,5.5,15.4,3.6,24.5
318490.0,8.1,14.2,1.9,24.2
339537.0,4.9,13.1,4.1,22.1
305380.0,3.2,15.7,3.8,22.7
318638.0,7.5,14.9,2.2,24.6
324642.0,6.1,14.6,3.7,24.4
337628.0,3.5,16.5,3.5,23.5
318653.0,7.3,17.0,2.3,26.6
273127.0,4.4,14.6,3.7,22.7
319743.0,8.9,12.9,2.7,24.5
373444.0,7.0,12.5,4.6,24.1
251346.0,3.8,15.6,3.1,22.5
320622.0,8.0,10.4,3.1,21.5
353494.0,5.9,12.5,3.9,22.3
303977.0,5.1,12.6,3.8,21.5
320975.0,4.9,16.0,3.9,24.8
338500.0,5.1,14.4,4.6,24.1
312332.0,6.0,11.9,2.4,20.3
321328.0,7.1,13.1,3.8,24.0
330736.0,4.9,14.4,3.6,22.9
295931.0,3.9,14.3,3.6,21.8
322121.0,6.9,13.4,2.7,23.0
342978.0,5.9,13.8,4.2,23.9
295053.0,4.0,12.7,3.9,20.6
322126.0,8.3,9.9,2.7,20.9
360028.0,5.8,14.6,4.5,24.9
276601.0,4.4,14.4,3.4,22.2
322270.0,8.8,13.0,2.8,24.6
363299.0,5.8,12.5,4.3,22.6
292893.0,3.0,16.3,3.6,22.9
322483.0,6.5,15.2,3.3,25.0
322978.0,5.6,15.4,3.7,24.7
334000.0,5.1,13.5,3.4,22.0
322651.0,9.0,13.8,2.9,25.7
241488.0,9.7,13.8,4.7,28.2
365087.0,4.3,14.6,3.4,22.3
323865.0,9.2,14.2,2.6,26.0
365708.0,7.8,14.4,4.2,26.4
267252.0,4.8,13.9,3.4,22.1
324661.0,7.5,12.8,2.9,23.2
370088.0,6.0,12.9,4.3,23.2
274768.0,7.8,11.3,3.1,22.200000000000003
326140.0,6.6,13.2,2.8,22.6
338336.0,6.8,12.2,5.2,24.2
266673.0,6.2,11.2,3.2,20.6
326329.0,9.8,9.7,2.8,22.3
353297.0,5.9,11.4,4.8,22.1
271125.0,4.5,15.3,3.7,23.5
326713.0,7.9,13.5,2.4,23.8
404752.0,5.4,12.2,4.2,21.8
661102.0,1.2,11.0,2.5,14.7
327212.0,22.3,0.0,0.0,22.3
289555.0,4.0,14.9,3.6,22.5
327415.0,8.0,12.9,2.8,23.7
375563.0,4.5,13.3,4.3,22.1
294819.0,3.0,15.9,3.8,22.7
328634.0,7.4,14.5,2.6,24.5
336853.0,6.4,14.2,4.1,24.700000000000003
344774.0,4.0,8.8,2.2,15.0
328821.0,11.3,17.0,1.5,29.8
197948.0,4.8,14.0,4.2,23.0
328937.0,8.0,10.1,3.7,21.8
303246.0,5.0,9.5,5.1,19.6
320489.0,3.3,15.8,3.5,22.6
329548.0,8.2,13.4,2.5,24.1
305699.0,7.9,14.7,3.5,26.1
310173.0,3.7,14.0,3.7,21.4
330604.0,7.8,11.6,3.0,22.4
329627.0,6.1,14.3,4.6,25.0
302972.0,5.2,9.5,2.9,17.599999999999998
330754.0,3.8,16.8,1.4,22.0
342714.0,4.0,12.1,4.5,20.6
316583.0,3.6,15.4,3.4,22.4
330825.0,6.6,13.3,3.2,23.1
331673.0,5.3,14.1,4.4,23.8
394639.0,5.5,13.7,3.8,23.0
330939.0,7.2,13.4,3.2,23.8
375486.0,6.5,14.1,4.9,25.5
277364.0,4.6,15.4,3.2,23.2
331329.0,8.6,13.3,3.0,24.9
435674.0,5.7,11.8,3.8,21.3
315925.0,3.2,15.3,3.5,22.0
332106.0,7.4,14.0,2.4,23.8
305099.0,7.1,14.6,3.9,25.6
252605.0,4.5,15.5,3.5,23.5
332117.0,7.0,14.0,2.9,23.9
366499.0,6.4,12.5,4.1,23.0
270623.0,4.3,15.1,3.6,23.0
333169.0,7.3,13.6,2.8,23.7
343902.0,6.6,13.1,4.0,23.7
272106.0,5.2,14.0,3.3,22.5
333626.0,8.0,12.4,2.5,22.9
380767.0,6.5,11.9,4.2,22.6
265615.0,3.5,12.0,3.8,19.3
334795.0,7.5,10.9,2.1,20.5
286613.0,4.4,14.4,3.4,22.2
334903.0,7.9,13.4,2.7,24.0
347023.0,6.5,13.9,4.2,24.6
307617.0,3.4,16.1,3.4,22.9
334968.0,6.1,14.7,3.0,23.8
330131.0,5.7,15.0,3.7,24.4
259291.0,5.5,14.1,3.4,23.0
335401.0,7.4,14.0,2.6,24.0
376380.0,6.6,12.6,4.2,23.4
325796.0,4.0,13.2,3.3,20.5
335587.0,9.6,12.0,2.0,23.6
342225.0,6.0,13.3,4.1,23.4
314786.0,3.6,12.9,3.6,20.1
335689.0,7.1,11.5,3.0,21.6
290904.0,9.2,15.2,3.3,27.7
376919.0,4.3,12.5,3.3,20.1
337497.0,10.3,11.4,2.4,24.1
413768.0,6.3,12.1,4.3,22.7
261922.0,4.8,14.4,4.1,23.3
338030.0,8.2,13.2,2.3,23.7
287437.0,4.4,14.1,3.5,22.0
338263.0,8.0,12.4,2.3,22.7
379771.0,6.5,12.2,4.0,22.7
321549.0,7.8,14.7,3.6,26.1
338508.0,13.8,12.5,2.5,28.8
306008.0,13.7,11.8,4.2,29.7
289034.0,4.3,15.5,3.2,23.0
339100.0,7.8,12.5,2.8,23.1
326976.0,4.5,14.5,4.4,23.4
345823.0,1.4,17.1,4.2,22.7
339744.0,7.8,13.7,1.9,23.4
384952.0,4.6,10.7,4.9,20.2
291631.0,4.8,15.1,3.8,23.7
340013.0,8.2,13.0,2.4,23.6
334882.0,9.4,12.6,4.1,26.1
319088.0,3.5,15.2,3.5,22.2
340175.0,8.0,13.1,2.6,23.700000000000003
356643.0,6.1,13.4,4.2,23.7
293462.0,4.1,15.5,3.5,23.1
340997.0,8.1,12.3,3.0,23.4
348640.0,6.1,13.0,4.6,23.700000000000003
355945.0,5.3,10.5,3.0,18.8
340999.0,8.3,11.5,2.4,22.2
289445.0,7.8,12.9,4.9,25.6
343628.0,2.7,14.4,3.9,21.0
341051.0,6.6,12.5,2.1,21.200000000000003
347358.0,5.9,14.4,3.4,23.7
480432.0,3.5,12.7,3.3,19.5
341088.0,9.5,11.8,2.3,23.6
406542.0,5.9,12.0,4.1,22.0
299495.0,3.4,13.8,2.8,20.0
341222.0,6.8,15.4,2.6,24.8
285775.0,7.4,12.8,5.1,25.300000000000004
652816.0,2.4,10.1,3.3,15.8
341312.0,6.4,14.6,3.1,24.1
463055.0,4.8,12.9,3.9,21.6
329961.0,3.2,14.1,3.5,20.8
341617.0,5.9,14.1,2.9,22.9
360316.0,4.6,14.1,4.4,23.1
338114.0,3.7,14.1,3.4,21.2
341707.0,6.9,13.6,2.7,23.2
327396.0,6.4,14.8,4.1,25.300000000000004
335655.0,3.7,13.6,3.3,20.6
341938.0,6.3,14.2,2.8,23.3
327256.0,6.3,13.8,3.6,23.700000000000003
284370.0,4.1,14.5,3.5,22.1
343457.0,7.9,13.3,2.6,23.800000000000004
398568.0,5.6,12.3,4.0,21.9
315696.0,2.3,17.0,3.9,23.2
343658.0,5.5,15.4,3.1,24.0
335188.0,6.5,15.0,4.0,25.5
485837.0,4.1,12.0,3.3,19.4
344942.0,9.7,12.4,2.6,24.700000000000003
330303.0,5.2,13.1,3.5,21.8
345335.0,8.1,13.1,2.7,23.9
315655.0,8.9,13.8,4.2,26.9
330552.0,3.4,13.8,3.4,20.6
346474.0,6.8,12.9,3.0,22.7
351775.0,6.1,13.7,4.0,23.8
293530.0,6.0,9.7,2.6,18.3
346816.0,7.4,11.2,2.7,21.3
298811.0,4.8,15.0,3.5,23.3
347414.0,9.4,14.3,2.3,26.000000000000004
240414.0,11.1,15.3,4.3,30.7
685652.0,3.0,13.4,3.1,19.5
347938.0,8.0,13.7,2.2,23.9
276380.0,8.4,16.6,4.3,29.3
329672.0,1.9,15.4,3.3,20.6
348170.0,4.8,12.7,2.4,19.9
334613.0,9.2,12.9,3.5,25.6
303034.0,4.2,14.2,3.5,21.9
349133.0,6.3,12.9,2.0,21.2
392660.0,5.2,12.3,4.2,21.7
313560.0,4.0,14.7,3.4,22.1
351499.0,6.1,14.0,2.8,22.9
366287.0,5.7,13.4,4.3,23.4
284013.0,4.0,15.5,3.5,23.0
302673.0,2.4,11.3,2.7,16.400000000000002
353442.0,8.4,13.9,3.6,25.9
394458.0,4.3,10.2,4.8,19.3
302628.0,5.2,12.8,2.4,20.4
354294.0,8.8,10.9,3.0,22.700000000000003
301444.0,4.7,12.5,3.1,20.3
354521.0,7.3,13.1,2.8,23.2
342413.0,6.1,13.5,4.6,24.200000000000003
315818.0,3.7,15.4,3.3,22.4
354636.0,6.2,15.3,2.4,23.9
393510.0,6.1,9.2,4.3,19.6
252283.0,4.6,15.5,3.6,23.700000000000003
355475.0,7.4,13.4,2.7,23.5
401591.0,5.2,13.5,4.3,23.0
524581.0,4.2,11.5,3.2,18.9
355664.0,10.2,12.9,2.5,25.6
344583.0,8.0,10.8,4.3,23.1
309498.0,4.3,14.7,3.5,22.5
355823.0,7.2,12.9,2.7,22.8
415659.0,5.6,11.6,3.9,21.1
523214.0,3.1,12.3,3.1,18.5
356184.0,11.5,9.9,1.3,22.7
332525.0,4.2,12.3,3.3,19.8
357584.0,7.2,13.2,2.3,22.7
349500.0,5.0,13.4,4.1,22.5
292368.0,3.5,16.0,4.1,23.6
357611.0,9.4,15.3,2.2,26.9
219231.0,5.8,17.4,4.7,27.9
358980.0,3.1,13.5,3.3,19.9
357808.0,6.5,13.1,2.6,22.200000000000003
372328.0,5.7,13.7,4.1,23.5
320904.0,5.0,13.5,2.9,21.4
359867.0,9.7,12.1,2.8,24.6
338693.0,7.6,11.1,4.2,22.9
326702.0,3.9,14.8,3.3,22.0
360791.0,7.9,12.5,3.0,23.4
333062.0,7.0,13.4,3.9,24.3
320432.0,3.3,14.3,3.4,21.0
361444.0,8.6,12.1,2.2,22.9
412688.0,5.1,12.3,4.3,21.7
1596514.0,2.1,11.2,3.0,16.299999999999997
361725.0,8.8,12.9,2.0,23.700000000000003
374397.0,6.9,13.3,4.0,24.200000000000003
356809.0,4.8,11.7,3.5,20.0
363925.0,9.0,12.6,2.9,24.5
256842.0,12.5,9.7,3.6,25.8
270542.0,4.2,15.0,3.5,22.7
364618.0,6.8,13.2,2.7,22.7
371851.0,6.2,12.7,4.4,23.3
301342.0,4.1,14.8,3.7,22.6
315460.0,4.0,13.9,3.4,21.3
365354.0,7.1,13.4,2.3,22.8
377943.0,4.9,13.0,4.8,22.7
318375.0,3.3,14.5,3.5,21.3
365823.0,6.7,12.9,2.3,21.9
362070.0,5.9,12.7,3.8,22.4
308527.0,4.1,15.6,3.2,22.9
366015.0,7.3,15.8,2.3,25.4
337803.0,7.2,15.3,4.0,26.5
347416.0,3.0,14.4,3.3,20.7
369289.0,7.3,13.8,2.6,23.700000000000003
400713.0,6.7,12.5,3.9,23.1
361401.0,5.2,12.4,3.5,21.1
369309.0,9.2,12.9,3.0,25.1
280524.0,8.1,13.7,4.5,26.3
333508.0,4.2,12.7,3.4,20.3
369456.0,7.5,11.9,2.3,21.7
405966.0,6.5,12.1,4.2,22.8
933592.0,4.0,7.3,3.0,14.3
369784.0,6.0,13.9,2.9,22.8
313369.0,3.6,15.2,3.3,22.1
369846.0,9.3,12.9,1.9,24.1
276920.0,9.1,14.8,3.9,27.8
349735.0,3.4,14.3,3.4,21.1
