basari_sirasi,ayt_matematik,ayt_kimya,ayt_biyoloji,ayt_fizik,toplam_net
106439.0,27.5,8.0,7.0,6.0,48.5
132624.0,15.3,5.3,7.5,7.4,35.5
122297.0,22.2,7.3,6.7,8.3,44.5
108555.0,27.2,7.7,7.2,6.4,48.5
280397.0,12.6,2.2,4.8,5.3,24.9
122624.0,21.8,7.1,6.8,7.4,43.1
115292.0,28.1,7.9,6.1,5.9,48.0
129078.0,18.1,4.7,6.6,6.4,35.8
122777.0,29.6,4.9,5.2,7.6,47.3
157664.0,24.0,5.8,4.2,4.2,38.2
305993.0,11.2,3.7,6.3,4.9,26.1
122783.0,24.0,6.9,7.0,9.5,47.4
95661.0,28.4,8.8,7.5,6.6,51.3
113695.0,17.8,5.5,7.3,8.6,39.2
122978.0,22.2,7.0,6.8,9.1,45.1
144548.0,24.0,6.9,6.5,5.3,42.7
117789.0,16.4,5.7,8.8,7.6,38.5
123084.0,25.1,7.4,6.8,7.7,47.0
130155.0,27.1,7.7,6.9,5.3,47.0
120596.0,16.6,5.4,7.9,6.8,36.7
123227.0,22.5,7.3,6.4,7.7,43.900000000000006
121110.0,26.9,7.7,6.8,5.0,46.4
162362.0,15.0,5.1,6.5,8.0,34.6
123347.0,23.7,7.1,6.7,9.7,47.2
126121.0,26.7,7.8,7.2,6.5,48.2
133944.0,15.2,5.4,6.7,6.8,34.1
123823.0,23.1,7.2,6.7,7.4,44.4
133284.0,25.0,7.0,6.4,4.8,43.2
111750.0,16.8,5.9,7.4,7.7,37.8
123924.0,22.1,6.9,6.1,8.5,43.6
149811.0,22.9,6.8,5.3,4.7,39.7
127525.0,16.1,7.2,9.4,7.4,40.1
123976.0,23.5,7.3,7.0,6.3,44.1
142303.0,23.1,6.6,4.4,5.2,39.3
122719.0,16.7,5.3,7.2,9.1,38.3
123989.0,23.2,7.7,6.9,9.9,47.7
124591.0,29.0,8.4,6.4,7.9,51.7
110146.0,13.1,8.5,8.9,9.0,39.5
124088.0,24.9,7.4,3.9,8.1,44.3
107577.0,23.9,8.3,6.0,7.0,45.2
144837.0,16.0,4.5,6.4,6.8,33.7
124183.0,23.3,7.1,5.8,8.9,45.1
147639.0,24.7,6.9,6.3,5.4,43.3
116699.0,16.8,5.8,8.3,7.3,38.2
124267.0,23.0,7.5,6.5,7.9,44.9
124251.0,26.1,7.9,7.0,5.5,46.5
179492.0,13.8,4.5,6.2,6.9,31.4
124361.0,23.5,7.2,6.7,8.5,45.9
104213.0,28.2,7.7,6.8,6.0,48.7
129057.0,15.0,6.1,5.9,5.8,32.8
124393.0,28.5,3.1,4.4,7.6,43.6
145938.0,33.6,6.1,2.6,6.0,48.3
124049.0,14.2,5.2,8.5,7.2,35.1
124412.0,24.8,7.3,5.2,9.0,46.3
134772.0,24.6,7.3,6.6,5.2,43.7
181382.0,13.5,3.9,6.1,5.8,29.3
124562.0,21.7,7.0,6.2,8.5,43.4
146041.0,23.4,6.3,5.2,4.7,39.6
136237.0,14.8,5.0,6.8,6.6,33.2
124666.0,21.9,7.0,6.4,7.6,42.9
144287.0,23.1,6.2,5.5,4.7,39.5
144782.0,16.8,5.4,6.6,7.3,36.1
124897.0,23.2,7.1,6.3,9.6,46.2
104557.0,29.5,7.0,6.6,6.3,49.4
124833.0,15.6,5.0,7.0,7.0,34.6
125139.0,22.9,6.5,5.7,7.9,43.0
128525.0,25.8,6.9,6.1,5.0,43.8
125013.0,16.6,4.6,6.9,7.5,35.6
125262.0,23.6,6.7,6.2,8.6,45.1
147928.0,24.1,6.8,5.9,6.0,42.8
134195.0,15.6,3.3,7.0,6.6,32.5
125321.0,23.8,7.1,6.1,8.8,45.8
244597.0,16.8,5.1,6.0,5.3,33.2
135918.0,14.4,4.8,7.8,7.0,34.0
125345.0,21.8,6.9,6.8,8.8,44.3
120915.0,25.9,7.4,6.7,4.9,44.9
132407.0,16.9,5.0,6.9,6.9,35.7
125423.0,24.7,6.4,5.8,7.5,44.4
158726.0,24.1,6.1,4.9,4.1,39.2
120570.0,15.6,4.9,7.3,8.0,35.8
125537.0,22.2,6.0,6.1,8.2,42.5
143053.0,22.5,6.5,5.9,4.3,39.2
140960.0,14.2,4.9,7.9,8.2,35.2
125797.0,20.3,6.4,6.0,7.3,40.0
138340.0,20.7,7.0,6.3,5.7,39.7
125335.0,14.6,5.0,8.7,7.3,35.6
125900.0,21.9,7.7,7.6,8.1,45.3
142546.0,23.4,6.8,7.5,5.1,42.8
136801.0,14.2,5.1,6.9,7.6,33.8
125964.0,22.1,6.6,6.3,8.4,43.4
143429.0,24.3,6.7,5.5,4.7,41.2
189555.0,13.7,5.5,7.0,4.9,31.1
125967.0,21.3,7.4,6.7,10.0,45.400000000000006
144017.0,23.3,7.6,5.8,4.9,41.6
117908.0,15.0,6.3,8.4,8.6,38.3
126102.0,22.8,7.0,5.6,6.8,42.2
113948.0,25.1,9.3,5.3,5.4,45.1
119771.0,16.5,6.0,8.0,7.4,37.9
126151.0,23.2,7.2,6.7,8.0,45.1
124925.0,26.6,7.6,6.8,5.0,46.0
121108.0,16.6,5.6,7.5,6.8,36.5
126349.0,22.9,7.3,6.6,7.7,44.5
126146.0,26.6,8.0,6.9,5.1,46.6
205451.0,14.3,4.3,6.9,7.3,32.8
126373.0,23.2,8.1,6.5,9.9,47.7
109216.0,27.5,8.1,6.6,6.9,49.1
225519.0,14.6,4.0,5.0,6.2,29.8
126405.0,23.6,6.9,6.4,9.3,46.2
164139.0,23.4,6.7,5.6,5.1,40.8
261784.0,12.4,3.2,4.9,5.6,26.1
126587.0,22.5,6.7,5.7,8.4,43.3
138609.0,24.9,6.8,6.0,5.2,42.900000000000006
201827.0,13.2,3.7,5.6,6.2,28.7
126607.0,22.1,6.8,7.0,7.2,43.10000000000001
120792.0,26.5,7.4,6.0,4.9,44.8
108035.0,17.6,6.2,6.8,7.9,38.5
126659.0,22.3,6.7,6.0,8.7,43.7
145320.0,23.6,6.3,5.3,5.3,40.5
118267.0,16.0,5.2,7.4,8.2,36.8
126823.0,22.4,6.6,6.1,8.5,43.6
156737.0,22.7,6.6,5.2,4.3,38.8
137792.0,15.2,4.5,6.1,7.1,32.9
126919.0,21.9,6.6,6.5,8.5,43.5
144276.0,23.2,6.2,5.7,5.1,40.2
122318.0,16.5,5.7,7.7,7.6,37.5
126983.0,23.3,6.7,6.1,9.1,45.2
143349.0,24.2,6.0,5.2,5.6,41.0
162192.0,14.3,4.8,6.8,6.4,32.300000000000004
127138.0,22.1,7.0,6.5,8.6,44.2
125400.0,25.2,8.0,6.8,6.5,46.5
137465.0,15.3,4.7,6.5,7.4,33.9
127151.0,21.7,7.0,5.7,8.9,43.3
138867.0,24.2,6.8,6.5,5.1,42.6
143307.0,15.4,2.1,6.6,5.0,29.1
127295.0,26.6,5.6,4.1,6.8,43.1
141083.0,23.5,7.5,4.3,4.7,40.0
134578.0,15.2,4.8,7.3,6.9,34.2
127807.0,21.6,6.9,7.0,9.0,44.5
112279.0,25.7,7.9,6.9,6.1,46.6
209390.0,12.0,3.6,5.3,5.4,26.3
127811.0,22.7,6.8,6.5,7.9,43.9
127232.0,24.4,7.2,6.2,5.2,43.0
128333.0,11.8,6.8,8.5,6.8,33.9
127857.0,23.5,7.8,5.4,9.4,46.1
148888.0,25.4,6.9,5.5,4.9,42.7
155926.0,10.8,4.6,8.9,6.8,31.1
127935.0,20.4,6.5,8.3,7.1,42.3
108709.0,28.9,6.5,6.7,5.8,47.9
109908.0,19.9,6.4,4.1,7.0,37.4
127987.0,23.6,6.4,6.8,8.8,45.6
204467.0,12.4,4.6,5.5,5.0,27.5
127996.0,21.1,7.4,6.5,8.2,43.2
106393.0,25.7,7.4,6.5,6.5,46.1
178289.0,13.1,5.5,6.9,7.1,32.6
128060.0,20.4,8.1,7.2,8.0,43.7
126593.0,25.9,8.3,6.6,5.4,46.2
118609.0,15.6,5.8,8.0,7.0,36.4
128199.0,22.2,7.0,6.8,7.9,43.9
128363.0,25.0,7.9,6.8,4.5,44.2
294806.0,13.6,2.8,4.6,3.3,24.3
128232.0,22.1,7.1,6.0,7.9,43.1
121296.0,28.0,6.9,5.9,4.1,44.9
154705.0,14.0,4.9,6.4,8.2,33.5
128581.0,22.8,7.1,6.0,7.7,43.6
284334.0,7.4,2.8,4.9,5.6,20.7
128680.0,23.5,6.8,5.5,9.3,45.1
102610.0,27.6,8.0,6.8,7.5,49.9
109831.0,19.1,5.2,7.0,8.0,39.3
128708.0,25.4,7.1,5.8,8.9,47.2
187257.0,22.7,5.5,5.0,4.5,37.7
199092.0,12.2,4.6,6.0,4.8,27.6
128753.0,20.7,7.4,6.5,6.6,41.2
138040.0,24.6,7.7,5.8,4.9,43.0
165628.0,13.2,4.4,6.5,5.9,30.0
128804.0,23.0,6.4,6.4,8.6,44.4
159616.0,21.3,6.0,4.7,4.7,36.7
145048.0,14.5,5.1,7.1,6.3,33.0
133145.0,13.4,4.0,6.8,5.7,29.9
128997.0,19.1,7.9,5.5,9.0,41.5
125571.0,19.3,6.7,7.4,6.8,40.2
117015.0,15.9,4.6,8.2,8.2,36.9
129123.0,20.2,5.5,6.2,7.8,39.7
142659.0,25.2,7.4,6.7,3.4,42.7
117808.0,18.1,6.0,6.4,7.9,38.4
129183.0,21.0,7.4,7.1,8.9,44.4
151377.0,25.2,5.0,5.5,4.5,40.2
254179.0,13.3,4.2,5.9,6.7,30.1
129343.0,24.5,7.4,7.0,9.7,48.6
97546.0,30.7,8.4,7.5,7.6,54.2
128339.0,15.0,5.5,7.8,6.4,34.7
129443.0,21.5,8.0,4.3,5.6,39.4
131795.0,25.0,6.3,7.3,4.0,42.6
127291.0,14.8,5.1,6.9,6.3,33.099999999999994
129538.0,21.0,7.0,6.5,7.8,42.3
149512.0,22.4,7.9,5.9,4.4,40.6
126118.0,16.8,4.8,6.4,6.4,34.4
129664.0,22.4,6.1,6.8,9.1,44.4
184802.0,17.9,6.9,5.4,4.1,34.3
129715.0,17.9,7.9,6.5,8.3,40.6
216285.0,19.8,4.7,4.5,3.0,32.0
147167.0,10.8,5.4,8.1,7.4,31.700000000000003
129724.0,22.0,6.9,6.3,9.6,44.8
125725.0,23.0,7.6,8.2,5.5,44.3
156271.0,13.9,4.1,5.4,5.9,29.3
129907.0,19.7,7.4,6.1,8.3,41.5
294254.0,13.0,4.3,6.2,6.4,29.9
129932.0,23.1,7.3,6.1,9.9,46.4
115274.0,27.3,7.8,6.5,6.8,48.4
294904.0,12.8,3.3,6.4,3.4,25.9
129966.0,22.9,6.9,6.2,7.0,43.0
120193.0,28.5,7.4,6.2,5.4,47.5
119203.0,19.2,4.2,5.4,6.4,35.2
130104.0,19.2,7.6,7.8,8.3,42.89999999999999
188883.0,18.8,4.8,5.4,5.1,34.1
165246.0,14.3,4.4,5.9,6.1,30.700000000000003
130202.0,23.1,5.9,5.6,8.6,43.2
151404.0,23.8,6.0,5.6,4.1,39.5
161658.0,13.8,5.9,5.3,3.8,28.800000000000004
130257.0,17.2,8.8,6.9,10.3,43.2
288999.0,13.1,3.1,4.1,4.9,25.2
130355.0,25.0,6.6,6.1,7.1,44.8
85738.0,31.9,8.7,7.4,6.8,54.79999999999999
136155.0,16.5,5.1,4.5,6.4,32.5
183730.0,13.7,3.9,6.1,6.0,29.7
130451.0,21.3,6.9,6.5,8.5,43.2
155768.0,22.3,6.4,5.5,4.8,39.0
115041.0,16.4,5.5,7.7,6.7,36.3
130514.0,22.0,6.9,6.4,7.1,42.4
132140.0,24.6,7.2,6.3,4.6,42.7
144368.0,14.0,5.2,8.1,6.5,33.8
130803.0,21.3,6.7,7.3,7.8,43.1
131185.0,24.8,6.9,6.4,4.8,42.9
117219.0,15.0,5.4,8.7,7.4,36.5
130830.0,20.7,6.8,7.2,7.0,41.7
99713.0,27.3,7.6,6.1,5.8,46.8
137135.0,15.8,4.5,6.6,6.8,33.7
130847.0,22.9,6.9,5.9,7.4,43.1
143563.0,24.3,7.1,6.0,4.9,42.3
119117.0,16.3,6.0,7.7,6.7,36.7
130970.0,23.3,7.4,6.4,7.3,44.4
115595.0,27.1,8.2,6.5,4.2,46.0
129879.0,15.7,5.6,6.0,7.7,35.0
131266.0,21.3,6.5,6.8,8.6,43.2
109544.0,16.1,6.8,7.9,7.8,38.6
131520.0,21.3,7.5,6.4,8.2,43.400000000000006
171949.0,20.1,6.9,5.9,4.2,37.1
290448.0,11.7,3.2,5.5,3.8,24.2
131527.0,22.2,6.3,6.1,7.3,41.9
122835.0,27.2,7.3,6.2,4.1,44.8
131677.0,19.3,9.5,7.5,3.8,40.1
117165.0,17.3,5.6,6.6,8.1,37.6
131719.0,22.3,6.5,6.1,8.2,43.1
166666.0,21.2,6.2,5.1,5.0,37.5
131110.0,15.9,5.1,6.2,7.8,35.0
131813.0,22.7,6.4,6.3,8.1,43.5
162565.0,23.8,5.7,5.1,4.0,38.6
287523.0,12.3,3.4,4.9,3.6,24.200000000000003
131870.0,22.2,6.5,6.0,7.1,41.8
126104.0,25.8,7.6,6.3,4.7,44.4
223797.0,13.3,3.3,5.5,5.6,27.700000000000003
132062.0,23.9,7.9,6.6,8.1,46.5
99393.0,29.3,8.5,6.9,6.9,51.6
172512.0,13.7,4.8,5.1,5.9,29.5
132111.0,22.4,7.5,6.4,8.3,44.6
158385.0,23.5,7.0,6.1,4.3,40.9
131516.0,14.9,5.1,7.4,6.5,33.9
132148.0,22.2,6.9,6.5,7.0,42.6
120404.0,26.9,7.7,6.8,5.0,46.4
150952.0,12.4,3.4,7.9,7.6,31.300000000000004
132224.0,19.0,6.7,7.5,8.2,41.400000000000006
121272.0,27.8,7.1,5.9,4.9,45.7
241012.0,17.1,3.1,4.6,3.4,28.200000000000003
132370.0,24.7,5.5,5.8,7.4,43.4
133711.0,29.2,7.2,6.0,3.9,46.3
196236.0,13.4,3.4,6.0,6.4,29.200000000000003
132482.0,23.3,6.4,6.1,10.1,45.900000000000006
105867.0,27.5,7.7,6.9,7.4,49.5
145818.0,14.6,4.7,7.3,6.6,33.2
132542.0,21.9,6.4,6.5,7.6,42.4
115615.0,25.9,7.2,6.8,5.6,45.5
126686.0,14.6,5.5,7.3,6.6,34.0
132572.0,21.6,7.3,6.3,7.2,42.400000000000006
112571.0,27.9,7.6,6.9,5.4,47.8
136367.0,15.6,5.0,6.5,7.8,34.9
132585.0,21.8,6.7,5.9,8.6,43.0
146685.0,23.2,6.3,5.6,5.4,40.5
255587.0,13.4,3.5,5.1,6.2,28.2
132617.0,22.8,7.1,6.8,8.7,45.39999999999999
117887.0,27.4,7.3,6.4,5.9,46.99999999999999
286656.0,13.7,2.6,5.3,4.9,26.5
132750.0,24.4,6.9,6.5,6.8,44.6
113174.0,29.2,8.3,7.2,4.9,49.6
140415.0,14.8,5.5,6.3,9.3,35.900000000000006
132777.0,24.9,7.7,6.6,9.9,49.1
82335.0,26.5,7.1,7.1,11.1,51.8
271310.0,9.6,2.1,4.8,2.3,18.8
132792.0,22.0,6.2,6.0,7.8,42.0
127549.0,25.9,6.9,6.5,4.8,44.1
270088.0,9.8,4.0,4.5,5.0,23.3
132964.0,22.4,7.3,6.6,6.7,43.0
122849.0,27.1,7.6,6.0,5.2,45.900000000000006
133904.0,15.1,4.5,6.9,8.0,34.5
132965.0,21.7,6.8,6.2,8.1,42.8
195789.0,24.5,5.7,4.6,4.8,39.6
220501.0,12.8,3.6,3.7,4.8,24.9
133025.0,22.9,5.4,4.3,9.0,41.6
145539.0,24.3,5.7,4.5,5.3,39.8
139452.0,17.2,4.7,6.2,6.3,34.4
133084.0,24.0,6.4,5.5,7.4,43.3
148797.0,25.9,6.3,5.1,3.7,41.0
289067.0,13.0,3.3,4.8,5.1,26.200000000000003
133206.0,22.6,7.0,6.5,6.7,42.8
121151.0,27.1,6.9,6.4,5.0,45.4
169910.0,12.0,3.8,5.7,5.5,27.0
133219.0,19.6,6.8,5.8,6.0,38.2
157796.0,22.7,8.2,5.5,3.7,40.1
123697.0,15.6,5.4,7.6,6.3,34.9
133246.0,22.0,6.7,6.0,7.2,41.900000000000006
130108.0,25.5,7.6,6.2,4.3,43.6
133256.0,14.6,5.4,6.9,7.2,34.1
133286.0,20.7,6.1,6.3,8.9,41.99999999999999
152884.0,22.6,5.6,4.8,5.3,38.3
126994.0,15.1,5.6,7.5,7.6,35.8
133345.0,21.4,6.8,6.6,8.3,43.1
162584.0,21.7,6.4,5.2,4.6,37.900000000000006
130560.0,16.0,4.4,6.7,6.7,33.8
133406.0,22.0,6.1,6.0,8.1,42.2
168754.0,22.2,5.9,4.9,3.6,36.6
121227.0,17.5,5.3,7.0,7.3,37.1
133488.0,21.2,6.3,6.4,8.0,41.9
228822.0,19.1,4.6,3.7,2.8,30.200000000000003
128678.0,13.9,6.1,8.0,6.9,34.9
133861.0,20.0,7.7,6.7,7.5,41.9
160682.0,21.3,7.4,5.8,4.2,38.7
126070.0,15.9,5.5,7.7,6.5,35.599999999999994
133930.0,21.9,7.0,6.7,6.9,42.5
133656.0,25.7,7.7,6.3,4.6,44.3
295285.0,9.9,2.9,3.5,5.7,22.0
134036.0,21.4,6.0,5.6,9.9,42.9
107777.0,26.5,7.5,7.1,7.0,48.1
135518.0,17.0,4.2,6.2,6.4,33.8
134061.0,23.8,6.2,5.3,7.8,43.1
159518.0,26.2,5.9,4.8,3.3,40.2
156326.0,13.0,4.4,6.5,6.4,30.3
134434.0,22.8,6.7,5.3,8.6,43.4
149851.0,24.1,7.1,5.9,5.2,42.3
269200.0,12.5,3.3,5.7,3.7,25.2
134442.0,21.5,6.9,6.0,7.3,41.7
125763.0,26.6,7.3,6.2,4.7,44.8
146324.0,15.0,4.5,6.6,6.8,32.9
134614.0,22.0,6.7,5.9,8.3,42.900000000000006
152394.0,23.8,6.5,5.3,4.9,40.5
188621.0,13.4,3.8,5.6,5.7,28.5
134691.0,21.2,6.4,7.2,9.4,44.2
141300.0,24.5,5.6,6.1,6.3,42.5
133449.0,13.5,5.9,8.1,6.3,33.8
134714.0,22.0,6.8,6.4,6.9,42.1
110092.0,27.1,7.6,7.0,5.5,47.2
151069.0,13.1,4.7,7.2,6.3,31.3
134726.0,22.3,7.3,6.4,8.2,44.2
117428.0,26.8,7.1,6.7,5.2,45.8
138211.0,14.7,5.0,6.7,8.0,34.4
146472.0,19.8,3.1,7.2,4.0,34.1
135049.0,27.3,4.9,3.9,7.4,43.5
127366.0,24.5,7.1,5.5,5.4,42.5
129729.0,14.5,5.3,6.9,7.8,34.5
135441.0,20.6,6.7,6.2,8.0,41.5
148399.0,22.8,6.0,5.5,4.7,39.0
122066.0,16.0,5.2,7.2,6.2,34.6
135550.0,21.5,6.6,6.1,7.2,41.400000000000006
118813.0,26.2,7.4,6.3,5.0,44.9
137370.0,19.4,4.8,3.1,7.3,34.6
135601.0,23.8,8.3,6.2,6.0,44.3
141364.0,18.1,7.0,10.1,4.1,39.3
128289.0,15.7,3.6,5.9,5.8,31.000000000000004
135797.0,26.6,6.1,3.1,8.9,44.7
108169.0,28.4,7.8,6.0,5.0,47.2
135309.0,16.2,5.3,5.2,5.1,31.8
135985.0,21.2,7.3,6.0,5.9,40.4
126189.0,23.5,7.7,7.2,6.5,44.9
188273.0,10.8,3.7,4.6,6.6,25.700000000000003
136121.0,22.3,4.1,4.0,9.0,39.4
144679.0,28.5,6.4,5.6,6.7,47.2
108605.0,18.9,6.1,7.8,8.8,41.6
136175.0,23.4,6.4,5.9,8.6,44.3
165631.0,22.7,6.2,5.4,5.5,39.8
128709.0,15.5,5.4,7.7,6.2,34.8
136229.0,22.3,7.3,6.5,7.2,43.3
134223.0,25.8,7.3,6.2,4.9,44.2
145403.0,14.0,5.2,6.8,6.3,32.3
136321.0,21.4,6.7,6.3,8.5,42.9
162168.0,22.6,6.5,5.5,4.0,38.6
143382.0,13.1,5.4,7.2,6.2,31.9
136447.0,20.3,6.8,6.5,6.9,40.5
170323.0,20.8,6.5,5.8,3.6,36.7
163303.0,13.2,4.3,6.5,6.2,30.2
136456.0,22.2,6.3,5.8,7.7,42.0
170410.0,22.4,6.1,4.9,4.0,37.4
163614.0,14.1,4.5,6.0,5.5,30.1
136898.0,21.5,8.1,7.7,6.3,43.6
128417.0,24.4,7.1,8.0,6.2,45.7
143974.0,13.9,5.3,8.3,7.0,34.5
137136.0,22.9,6.5,7.2,8.2,44.8
126848.0,25.8,7.3,6.8,5.7,45.6
112874.0,16.4,7.2,8.6,7.9,40.1
137264.0,20.9,7.3,6.9,8.6,43.7
194798.0,17.1,6.6,5.6,3.9,33.2
135509.0,15.3,4.9,6.2,6.8,33.2
137394.0,20.4,6.7,6.3,7.8,41.2
160129.0,23.1,6.7,5.0,4.1,38.9
148981.0,15.6,4.2,6.7,5.5,32.0
147159.0,15.4,5.1,6.0,8.8,35.3
137546.0,22.3,7.5,5.0,9.5,44.3
137746.0,26.3,7.1,6.1,6.7,46.2
132409.0,13.9,5.4,7.9,6.2,33.400000000000006
137664.0,22.6,5.5,4.1,8.3,40.5
114538.0,23.7,7.8,7.4,5.5,44.4
285100.0,12.5,2.9,5.1,4.2,24.7
137813.0,22.9,6.5,6.4,7.2,43.0
122207.0,27.8,8.1,6.6,5.0,47.5
153353.0,14.5,4.2,6.4,6.9,32.0
138021.0,20.8,6.5,5.7,8.0,41.0
159220.0,22.4,5.9,5.4,5.1,38.8
274897.0,10.3,3.2,5.4,4.9,23.8
138037.0,21.8,7.3,6.4,9.5,45.0
97038.0,28.5,8.0,6.8,7.4,50.7
135346.0,15.6,6.1,7.8,8.6,38.1
138140.0,22.7,7.6,6.0,9.8,46.1
144536.0,26.2,7.4,6.2,7.9,47.7
122495.0,14.1,5.4,7.8,7.3,34.6
138169.0,23.4,6.1,5.1,6.4,41.0
139112.0,22.0,7.5,6.7,4.2,40.400000000000006
151647.0,14.6,4.7,6.2,6.6,32.1
138833.0,22.6,6.4,5.9,7.8,42.7
150796.0,24.3,5.9,5.7,4.8,40.7
292391.0,10.5,3.0,5.6,4.2,23.3
138860.0,20.5,6.8,6.6,7.2,41.1
139907.0,23.9,7.5,6.6,4.5,42.5
136445.0,14.0,5.5,6.9,7.4,33.8
138961.0,20.2,6.4,6.3,7.7,40.6
168945.0,21.8,6.5,4.6,3.8,36.7
197413.0,11.1,3.1,3.8,7.1,25.1
139033.0,20.0,5.2,5.7,7.3,38.2
164691.0,19.4,6.7,4.8,6.1,37.0
188496.0,13.6,4.3,6.3,6.2,30.4
139192.0,22.4,5.0,6.2,7.5,41.1
188617.0,13.0,4.6,6.5,6.2,30.3
139285.0,20.8,6.4,6.2,8.2,41.60000000000001
138776.0,24.5,7.3,5.7,5.2,42.7
147395.0,14.6,4.0,6.4,6.2,31.2
139314.0,20.3,6.5,6.5,7.9,41.2
130958.0,24.7,6.8,6.0,4.8,42.3
145944.0,14.6,4.4,6.0,7.0,32.0
139442.0,21.5,6.5,6.0,8.8,42.8
161361.0,11.2,5.6,9.9,6.4,33.099999999999994
139537.0,18.1,5.3,8.0,6.9,38.3
157493.0,25.2,6.8,4.6,5.9,42.5
136805.0,14.4,5.9,7.3,4.7,32.300000000000004
139556.0,22.5,7.7,7.8,7.6,45.6
132295.0,24.4,7.5,6.3,4.8,42.99999999999999
132374.0,15.4,5.4,7.6,6.5,34.9
139599.0,22.2,7.1,6.4,6.9,42.6
138666.0,24.8,7.4,6.5,4.6,43.3
262086.0,11.6,0.8,5.6,4.6,22.6
139754.0,20.9,7.1,6.0,6.2,40.2
131827.0,26.3,6.8,5.3,4.6,43.0
143518.0,13.6,3.9,5.4,6.8,29.7
139779.0,20.2,7.1,6.5,6.0,39.8
139737.0,23.0,6.4,5.7,4.4,39.5
120623.0,16.8,5.5,7.1,8.3,37.7
139863.0,21.6,6.3,6.2,8.0,42.1
155095.0,22.5,6.4,5.7,5.2,39.8
281604.0,12.1,3.1,5.2,4.6,25.0
139897.0,15.9,6.6,6.5,8.1,37.1
205702.0,12.6,4.5,6.5,6.1,29.700000000000003
140021.0,22.4,6.9,6.1,8.1,43.5
115141.0,26.7,7.8,6.6,6.6,47.7
120472.0,15.9,5.6,7.4,8.4,37.3
140039.0,21.7,7.0,5.8,8.5,43.0
165110.0,22.6,5.5,5.5,4.5,38.1
148356.0,14.5,3.2,7.3,8.1,33.1
140445.0,18.3,7.1,4.3,9.8,39.5
183811.0,21.0,5.2,4.6,5.1,35.9
137339.0,15.9,5.1,6.6,7.2,34.800000000000004
140501.0,22.9,6.3,5.4,8.1,42.7
220791.0,19.4,5.0,4.1,3.5,32.0
156671.0,15.3,2.5,6.4,6.1,30.300000000000004
140571.0,19.1,6.5,7.3,6.6,39.5
141959.0,21.2,6.4,6.0,4.1,37.7
163371.0,10.9,4.3,6.4,7.5,29.1
140710.0,20.5,7.2,4.7,7.4,39.8
120900.0,24.8,6.9,4.9,6.8,43.4
147699.0,14.2,5.0,6.8,6.7,32.7
140722.0,20.5,6.4,5.8,8.1,40.8
162238.0,21.7,5.6,5.3,5.3,37.89999999999999
208061.0,12.7,4.2,7.0,5.7,29.6
140872.0,22.9,7.3,7.3,8.1,45.6
106523.0,28.0,8.0,7.5,6.7,50.2
132786.0,14.8,5.6,7.5,6.5,34.4
141224.0,20.3,6.8,6.5,7.4,41.0
129536.0,24.0,7.6,7.0,4.9,43.5
283733.0,11.9,4.1,6.0,5.1,27.1
141257.0,21.8,6.8,5.6,8.0,42.2
182430.0,21.2,5.5,4.8,4.5,36.0
177523.0,12.5,4.1,6.0,5.5,28.1
141348.0,20.7,6.1,6.1,7.5,40.4
169505.0,21.6,5.9,5.4,4.0,36.9
147815.0,14.0,5.1,6.3,7.4,32.800000000000004
141516.0,20.3,6.6,6.0,8.1,41.0
161327.0,22.2,5.7,5.1,5.2,38.2
123590.0,17.5,5.6,6.8,6.8,36.7
141663.0,21.2,6.7,6.6,7.1,41.6
112682.0,19.1,5.5,4.9,8.5,38.0
146693.0,13.4,5.9,4.8,4.8,28.9
141975.0,20.3,5.0,7.8,8.8,41.900000000000006
208781.0,17.0,4.1,4.6,2.6,28.300000000000004
203197.0,12.1,3.4,5.5,5.7,26.7
142060.0,20.5,6.4,5.5,8.1,40.5
168987.0,21.4,6.0,5.4,3.7,36.5
157176.0,15.4,4.0,5.2,5.8,30.4
142435.0,22.6,5.9,5.5,7.1,41.1
161875.0,25.6,5.8,3.9,3.5,38.8
197202.0,11.8,4.6,6.4,5.4,28.2
142770.0,19.8,8.2,7.2,6.8,42.0
132020.0,23.4,8.1,6.2,3.9,41.6
140948.0,14.4,4.8,6.9,5.9,32.0
142953.0,21.4,6.1,5.9,6.5,39.9
141980.0,23.9,6.8,5.9,4.2,40.8
140506.0,14.5,4.9,7.2,6.3,32.9
143000.0,18.4,7.4,6.3,7.3,39.39999999999999
140433.0,23.9,7.2,6.3,3.3,40.7
125209.0,13.6,5.7,7.8,8.2,35.3
143036.0,22.5,5.3,4.9,6.9,39.6
174650.0,18.4,7.1,6.0,4.2,35.7
166590.0,12.8,4.1,5.8,6.1,28.8
143083.0,20.3,6.5,6.7,8.7,42.2
128212.0,24.0,6.5,7.4,4.8,42.7
157417.0,13.5,4.4,6.7,6.0,30.6
143132.0,19.6,6.5,6.0,7.4,39.5
123216.0,24.9,7.6,6.6,5.5,44.6
293492.0,8.9,2.8,4.9,2.8,19.4
143209.0,19.4,5.5,2.6,8.5,36.0
142829.0,22.3,7.3,4.1,2.6,36.3
151383.0,13.8,4.8,6.6,6.0,31.200000000000003
143253.0,20.8,6.4,6.3,7.5,41.0
169899.0,20.9,6.5,5.7,4.0,37.1
102397.0,16.2,5.8,8.4,7.4,37.8
143323.0,22.5,6.2,5.0,7.6,41.3
148591.0,25.4,7.3,5.7,4.6,43.0
201138.0,14.3,4.5,5.8,5.8,30.4
